PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Enshassi, A; Mohamed, S; Abushaban, S				Enshassi, Adnan; Mohamed, Sherif; Abushaban, Saleh			FACTORS AFFECTING THE PERFORMANCE OF CONSTRUCTION PROJECTS IN THE GAZA STRIP	JOURNAL OF CIVIL ENGINEERING AND MANAGEMENT			English	Article						performance; owners; consultants; contractors; projects	TIME PERFORMANCE; MODEL	Construction projects located in the Gaza Strip, Palestine suffer from many problems and complex issues. Consequently, the objective of this paper is to identify the factors affecting the performance of local construction projects; and to elicit perceptions of their relative importance. A comprehensive literature review was deployed to generate a set of factors believed to affect project performance. A total of 120 questionnaires were distributed to 3 key groups of project participants; namely owners, consultants and contractors. The survey findings indicate that all 3 groups agree that the most important factors affecting project performance are: delays because of borders/roads closure leading to materials shortage; unavailability of resources; low level of project leadership skills; escalation of material prices; unavailability of highly experienced and qualified personnel; and poor quality of available equipment and raw materials. Based on these findings, the paper recommends that: 1) project owners must work collaboratively with contractors and facilitate regular payments in order to overcome delays, disputes and claims; 2) project participants should actively have their input in the process of decision-making; and 3) continuous coordination and relationship between project participants are required through the project life cycle in order to solve problems and develop project performance.	[Enshassi, Adnan] Islam Univ Gaza, Sch Civil Engn, Gaza, Israel; [Mohamed, Sherif] Griffith Univ, Sch Engn, Gold Coast Campus, Qld 4222, Australia; [Abushaban, Saleh] Community Coll Appl Sci & Technol, Continuing Educ Ctr, Gaza, Israel	Enshassi, A (corresponding author), Islam Univ Gaza, Sch Civil Engn, POB 108, Gaza, Israel.	enshassi@iugaza.edu.ps; s.mohamed@griffith.edu.au		Mohamed, Sherif/0000-0002-8967-6212				33	131	134	0	22	VILNIUS GEDIMINAS TECH UNIV	VILNIUS	SAULETEKIO AL 11, VILNIUS, LT-10223, LITHUANIA	1392-3730	1822-3605		J CIV ENG MANAG	J. Civ. Eng. Manag.	SEP	2009	15	3					269	280		10.3846/1392-3730.2009.15.269-280			12	Engineering, Civil	Engineering	499TW	WOS:000270249800005		Green Published			2021-12-21	
J	Odusami, KT				Odusami, KT			Perceptions of construction professionals concerning important skills of effective project leaders	JOURNAL OF MANAGEMENT IN ENGINEERING			English	Article								The purpose of this study was to identify the most important skill of an effective project leader as perceived by the significant actors in the construction industry. A total of 120 questionnaires drawn from six construction-related professionals, comprising architecture, building, civil engineering, mechanical and electrical engineering, estate surveying, and quantity surveying were collected and used for the study. These professionals were employed in clients' organizations (N=40), consultancy firms (N=48), and contracting firms (N=32). Frequency counts of the responses were computed, from which the mean item score for each skill was calculated to obtain the relative importance index. The relative importance indices were then ranked from the highest to the lowest for the clients, the consultants, the contractors, and the weighted average. The results showed that the most important skill is decision making for the client and for the three groups combined. The consultants agreed that leadership and motivation is the most important skill for the project leader. This is followed by decision making. The contractors ranked communication as the most important skill of an effective project leader. In the overall analysis, there is no significant difference in the perceptions of the three significant actors regarding the ranking of the skills. The implications of these findings for practice and research are analyzed and discussed, herein.	Univ Lagos, Dept Bldg, Lagos, Nigeria	Odusami, KT (corresponding author), Univ Lagos, Dept Bldg, Lagos, Nigeria.	kts@unilag.edu						14	64	66	1	15	ASCE-AMER SOC CIVIL ENGINEERS	RESTON	1801 ALEXANDER BELL DR, RESTON, VA 20191-4400 USA	0742-597X			J MANAGE ENG	J. Manage. Eng.	APR	2002	18	2					61	67		10.1061/(ASCE)0742-597X(2002)18:2(61)			7	Engineering, Industrial; Engineering, Civil	Engineering	914RA	WOS:000228244100003					2021-12-21	
J	Adesi, M; Owusu-Manu, D; Murphy, R				Adesi, Michael; Owusu-Manu, De-Graft; Murphy, Roisin			Strategic competences for pricing quantity surveying consultancy services	ENGINEERING CONSTRUCTION AND ARCHITECTURAL MANAGEMENT			English	Article						Organization; Management; Construction; Strategic management; Estimating	CONSTRUCTION PROJECT MANAGERS; ENGINEERING SERVICES; LEADERSHIP; BLUEPRINT; FIRMS	Purpose Professional quantity surveying (QS) services are critical to successful delivery of construction projects within planned budget, quality and duration. The supply of QS professional services is largely dependent on the price level of services and the willingness of clients to pay. The pricing of professional QS consultancy services has been confronted with a myriad of pricing challenges due to rapid changes in the business environment; the pervasive influence of information technology; and the complexity of clients' expectation. It is therefore necessary for QS consultancy firms to develop strategic competences for the pricing of their services. In addition, numerous studies have not given the pricing the pricing of professional services the requisite attention. The purpose of this paper is to investigate the strategic competences for pricing professional QS services. Design/methodology/approach The study was positioned within the positivist tradition. As a result, the quantitative approach was adopted using a survey questionnaire to collect data from QS consultants. The sample size of the study was 79 professional quantity surveyors chosen by using simple random sampling technique from a population of 372 registered professional QS of the Ghana Institution of Surveyors. Using the (2) test and factor analysis, the study established relationship between strategic competences and pricing of QS services. Findings The study found that strategic competences for pricing QS professional services is significantly related to the managerial and professional competence of QS consultants. The strategic competences of QS consultants identified by this study include business management, services cost management; and production capabilities. Practical implications This study provides an empirical basis for QS consultancy firms to focus on strategic direction of their contractual arrangement with clients. Practically, resource configuration and on strategic competences for professional service pricing would create price leadership. Originality/value The study advances the pricing knowledge within the QS practice by demonstrating the nexus between strategic competences and the pricing of QS professional services which hitherto this study have not been effectively investigated.	[Adesi, Michael; Murphy, Roisin] Dublin Inst Technol, Coll Engn & Built Environm, Dublin, Ireland; [Owusu-Manu, De-Graft] Kwame Nkrumah Univ Sci & Technol, Dept Bldg Technol, Kumasi, Ghana	Adesi, M (corresponding author), Dublin Inst Technol, Coll Engn & Built Environm, Dublin, Ireland.	adesimichael@yahoo.com						81	7	7	2	15	EMERALD GROUP PUBLISHING LTD	BINGLEY	HOWARD HOUSE, WAGON LANE, BINGLEY BD16 1WA, W YORKSHIRE, ENGLAND	0969-9988	1365-232X		ENG CONSTR ARCHIT MA	Eng. Constr. Archit. Manag.		2018	25	3					458	474		10.1108/ECAM-12-2016-0264			17	Engineering, Industrial; Engineering, Civil; Management	Engineering; Business & Economics	GI8JS	WOS:000434771300010		Green Submitted			2021-12-21	
J	Balali, A; Moehler, RC; Valipour, A				Balali, Amirhossein; Moehler, Robert C.; Valipour, Alireza			Ranking cost overrun factors in the mega hospital construction projects using Delphi-SWARA method: an Iranian case study	INTERNATIONAL JOURNAL OF CONSTRUCTION MANAGEMENT			English	Article; Early Access						Hospital construction projects; cost overrun factors; SWARA method; Delphi method; success criteria	FUZZY SWARA; SELECTION; DECISION; RISK; COPRAS	Completing a project according to the anticipated budget is one of the most important criteria in a successful construction project. As mega hospital construction projects face various kinds of limitation which affect the cost dramatically, many developing countries such as Iran have focused in these kinds of projects. Only a few studies have been conducted which are associated with cost overrun factors in hospital construction projects in developing countries. The aim of this study is to identify and rank cost overrun factors in mega hospital construction projects of Iran. Delphi and SWARA methods were used in order to align experts' opinions in categorizing cost overrun factors and weigh the cost overrun factors, respectively. These factors were then allocated to consultants, employers and contractors. The results illustrated that "Unacceptable quality of work which leads to rework" with score of 0.458, "Not allocating sufficient budget from the government during the project" with score of 0.429 and "Lack of supervisors' technical knowledge" with score of 0.44 were the most crucial factors in contractors, employers and consultant groups, respectively. The identified factors inform the main literature on hospital projects and results in decreasing cost overruns in the mentioned projects.	[Balali, Amirhossein; Valipour, Alireza] Islamic Azad Univ, Shiraz Branch, Dept Civil Engn, Shiraz, Iran; [Moehler, Robert C.] Monash Univ, Fac Engn, Dept Civil Engn, Clayton, Vic, Australia	Valipour, A (corresponding author), Islamic Azad Univ, Shiraz Branch, Dept Civil Engn, Shiraz, Iran.	vali@iaushiraz.ac.ir	Valipour, Alireza/AAN-8378-2021; Balali, Amirhossein/AAT-7130-2020	Valipour, Alireza/0000-0002-0921-5716; Balali, Amirhossein/0000-0001-6443-3030; Moehler, Robert/0000-0003-0003-2478; , alirezavalipour.envi@gmail.com/0000-0003-0036-3170				44	11	11	2	7	TAYLOR & FRANCIS LTD	ABINGDON	2-4 PARK SQUARE, MILTON PARK, ABINGDON OR14 4RN, OXON, ENGLAND	1562-3599	2331-2327		INT J CONSTR MANAG	Int. J. Constr. Manag.												10.1080/15623599.2020.1811465		AUG 2020	9	Management	Business & Economics	NE4YK	WOS:000562605400001					2021-12-21	
J	Cheung, SO; Wong, PSP; Wu, AWY				Cheung, Sai On; Wong, Peter S. P.; Wu, Ada W. Y.			Towards an organizational culture framework in construction	INTERNATIONAL JOURNAL OF PROJECT MANAGEMENT			English	Article						Organizational culture in construction; Artifacts; Factors; Framework	PERFORMANCE	Organizational culture gives identity to an organization. Notwithstanding the individuality of the staff members, their actions are collectively bound by the organizational culture. A review of the literature in this topic reveals that despite a number of organizational culture models have been developed, these are mainly for generic business settings and there has yet one developed for construction contracting organizations. This paper reports a study for this purpose conducted in Hong Kong. Firstly, artifacts of organizational culture were long-listed through a literature review. Construction professionals working for developers, consultant offices and contractors assessed the appropriateness of using these artifacts to identify organizational culture in construction. Through a principal component factor analysis, these artifacts are arranged into a seven-factor organizational culture framework. The seven factors are 'Goal settings and accomplishment', 'Team orientation', 'Coordination and integration', 'Performance emphasis', 'innovation orientation', 'Members' participation' and 'Reward orientation'. The ANOVA result suggests no significant difference in the rankings across respondents working for developers, consultants and contractors. The relative importance rankings among these factors were also assessed according to their significance scores. The findings of the study suggest that the construction contracting organizations in Hong Kong favor culture of clear goals with stability. They are less externally focused with a relatively lower emphasis on innovation. These findings suggest construction maintains a local industry mentality. (c) 2010 Elsevier Ltd and IPMA. All rights reserved.	[Cheung, Sai On; Wong, Peter S. P.; Wu, Ada W. Y.] City Univ Hong Kong, Dept Bldg & Construct, Construct Dispute Resolut Res Unit, Hong Kong, Hong Kong, Peoples R China	Cheung, SO (corresponding author), City Univ Hong Kong, Dept Bldg & Construct, Construct Dispute Resolut Res Unit, 83 Tat Chee Ave, Hong Kong, Hong Kong, Peoples R China.	bcsoc@cityu.edu.hk	Wong, Peter S.P./H-5619-2018; Cheung, Sai On/B-1954-2009	Wong, Peter S.P./0000-0002-8429-2551; Cheung, Sai On/0000-0002-8470-5192				50	64	65	3	48	ELSEVIER SCI LTD	OXFORD	THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, OXON, ENGLAND	0263-7863	1873-4634		INT J PROJ MANAG	Int. J. Proj. Manag.	JAN	2011	29	1					33	44		10.1016/j.ijproman.2010.01.014			12	Management	Business & Economics	695JO	WOS:000285366600004					2021-12-21	
J	BARCO, AL				BARCO, AL			BUDGETING FOR FACILITY REPAIR AND MAINTENANCE	JOURNAL OF MANAGEMENT IN ENGINEERING			English	Article								Budgeting for public-facility and infrastructure maintenance and repair is of grave concern for civil engineers, since public infrastructure is the responsibility of many civil engineers in both public and private sectors, in their role as facility managers and consultants. This paper discusses different maintenance and repair-budget models in use or under development which, if understood by engineering managers, can be applied to develop an appropriate level of funding for maintenance and repair. For those organizations applying total quality management (TQM) techniques, these budget models can also be used to improve or benchmark organizational performance against similar organizations.		BARCO, AL (corresponding author), US COAST GUARD,OFF ENGN LOGIST & DEV,2100 2ND ST SW,WASHINGTON,DC 20593, USA.							8	12	12	0	3	ASCE-AMER SOC CIVIL ENG	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017-2398	0742-597X			J MANAGE ENG	J. Manage. Eng.	JUL-AUG	1994	10	4					28	34		10.1061/(ASCE)9742-597X(1994)10:4(28)			7	Engineering, Industrial; Engineering, Civil	Engineering	QB016	WOS:A1994QB01600013					2021-12-21	
J	Yap, JBH; Skitmore, M; Lim, YW; Loo, SC; Gray, J				Yap, Jeffrey Boon Hui; Skitmore, Martin; Lim, Yi Wen; Loo, Siaw-Chuing; Gray, Jason			Assessing the expected current and future competencies of quantity surveyors in the Malaysian built environment	ENGINEERING CONSTRUCTION AND ARCHITECTURAL MANAGEMENT			English	Article; Early Access						Competencies; Skills; Quantity surveyor (QS); Construction industry; Malaysia	CONSTRUCTION-INDUSTRY; COST OVERRUNS; GAP ANALYSIS; PROJECTS; RESOLUTION; SELECTION; CLIENTS; DELAYS; VIEWS; TIME	Purpose Quantity surveying is a profession that blends engineering, construction and economics. To be competent is to have the ability to apply the set of related knowledge, skills and abilities to perform a task effectively. This paper examines the competency requirements for quantity surveyors (QSs) in the face of changing and increasing client needs. Design/methodology/approach Based on a detailed meta-analysis of the literature, 12 basic/core and 16 evolving competencies are identified. Primary data were gathered through a field survey involving practicing QSs from client, consultant and contractor organisations, and university students undertaking QS programmes in Malaysia. The data obtained were analysed using both descriptive and inferential statistical tools. Findings The significance of the basic/core and evolving competencies are presented. Overall, the most important contemporary skills are cost planning, valuation of works, measurement/quantification and contract documentation. The evolved roles require expertise in communication and negotiation, ethics and professional conduct and value management. The analysis of variance (ANOVA) indicates there are misaligned expectations of the proficiency levels needed to provide contemporary and future services between practitioners in client/consultant organisations, contractors and new generation students. Originality/value The findings provide guidance on the education, training and practice of quantity surveying to deal with emerging challenges in the dynamic built environments in Malaysia and beyond.	[Yap, Jeffrey Boon Hui; Lim, Yi Wen] Univ Tunku Abdul Rahman, Lee Kong Chian Fac Engn & Sci, Kajang, Malaysia; [Skitmore, Martin] Bond Univ, Fac Soc & Design, Gold Coast, Australia; [Loo, Siaw-Chuing] Univ Malaya, Ctr Bldg Construct & Trop Architecture, Fac Built Environm, Kuala Lumpur, Malaysia; [Gray, Jason] Queensland Univ Technol, Sch Architecture & Built Environm, Brisbane, Qld, Australia	Yap, JBH (corresponding author), Univ Tunku Abdul Rahman, Lee Kong Chian Fac Engn & Sci, Kajang, Malaysia.	bhyap@utar.edu.my; rm.skitmore@qut.edu.au; yiwenlim97@gmail.com; siawchuing@um.edu.my; jm.gray@qut.edu.au	Loo, Siaw-Chuing/AAT-3921-2020	Loo, Siaw-Chuing/0000-0003-2528-1817; Skitmore, Martin/0000-0001-7135-1201; Yap, Jeffrey Boon Hui/0000-0003-4332-0031				79	0	0	8	8	EMERALD GROUP PUBLISHING LTD	BINGLEY	HOWARD HOUSE, WAGON LANE, BINGLEY BD16 1WA, W YORKSHIRE, ENGLAND	0969-9988	1365-232X		ENG CONSTR ARCHIT MA	Eng. Constr. Archit. Manag.												10.1108/ECAM-01-2021-0091		JUN 2021	22	Engineering, Industrial; Engineering, Civil; Management	Engineering; Business & Economics	SP1NH	WOS:000659438400001		Green Submitted, Green Accepted			2021-12-21	
J	Lindhard, S; Larsen, JK				Lindhard, Soren; Larsen, Jesper Kranker			Identifying the key process factors affecting project performance	ENGINEERING CONSTRUCTION AND ARCHITECTURAL MANAGEMENT			English	Article						Performance; Knowledge management; Communication; Success factors; Failure factors	CRITICAL SUCCESS FACTORS; CONSTRUCTION PROJECTS; QUALITY PERFORMANCE; MANAGEMENT; KNOWLEDGE; DESIGN; MODEL	Purpose - A construction project traditionally involves a variety of participants. Owners, consultants, and contractors all have diverse opinions and interests, but they all seek to ensure project success. Success is habitually measured as performance output regarding cost, time, and quality. Despite previous research mapping the success and failure factors, construction managers seem to have difficulty in attaining success. To provide clearer guidance on how to fulfill success criteria, the purpose of this paper is to identify the underlying factors that affect performance and thus project success in construction processes. Design/methodology/approach - A questionnaire survey based on a literature review provided 25 key process factors divided into five key categories. Based on the responses from commonly involved construction parties, the factors were ranked and tested for significant differences between the parties. Findings - The top five most important process factors were found to relate to the sharing of knowledge and communication. Moreover, testing the ranking for significant differences between owners, consultants, and contractors revealed five differences. The differences related to the interpretation and importance of trust, shared objectives, project coordination, and alternative forms of coordination. Originality/value - All respondents identify improved knowledge sharing and communication as the key to improved cost, time, and quality performance and are therefore the areas where construction managers need to focus their resources. Thus, improved experience sharing and communication will increase the likelihood of project success, through improving competences, commitment, and coordination.	[Lindhard, Soren; Larsen, Jesper Kranker] Aalborg Univ, Dept Mech & Mfg Engn, Aalborg, Denmark	Lindhard, S (corresponding author), Aalborg Univ, Dept Mech & Mfg Engn, Aalborg, Denmark.	lindhard@gmail.com	Lindhard, Soren/AAE-7125-2019	Lindhard, Soren/0000-0001-8959-1262	Department of Mechanical and Manufacturing Engineering, Aalborg University	Thanks to Kent V.V. Christensen and Peter V. Nielsen who designed the questionnaire during their MSc dissertation, and a special thanks to the respondents for their involvement throughout the research project. The Department of Mechanical and Manufacturing Engineering, Aalborg University provided financial support for this research. Finally, the authors would like to thank the reviewers for their suggestions and competent comments.		53	30	32	2	32	EMERALD GROUP PUBLISHING LTD	BINGLEY	HOWARD HOUSE, WAGON LANE, BINGLEY BD16 1WA, W YORKSHIRE, ENGLAND	0969-9988	1365-232X		ENG CONSTR ARCHIT MA	Eng. Constr. Archit. Manag.		2016	23	5					657	673		10.1108/ECAM-08-2015-0123			17	Engineering, Industrial; Engineering, Civil; Management	Engineering; Business & Economics	EA7ET	WOS:000386793100007		Green Submitted			2021-12-21	
J	Ding, ZK; Zuo, J; Wang, JY; Zillante, G				Ding, Zhikun; Zuo, Jian; Wang, Jiayuan; Zillante, George			Searching for niche market for engineering consultants Case of regional supervision systems in China	ENGINEERING CONSTRUCTION AND ARCHITECTURAL MANAGEMENT			English	Article						China; Benchmark; Principal component analysis; Focus group; Niche market; Supervision system	BENCHMARKING; IMPROVEMENT; ADOPTION	Purpose - A growing number of foreign consulting firms have been engaged in the Chinese construction market where the supervision system, as a kind of engineering consultant service has been widely implemented. However, the performance of supervision system varies significantly across regions. Therefore, foreign consulting firms are in desperate need of related performance benchmarking statistics to determine the niche market. A major issue is lack of a quantitative method to objectively evaluate regional supervision systems' performance. The paper aims to discuss these issues. Design/methodology/approach - A new regional construction supervision system benchmarking model was developed via the principal component analysis method. This model is based on key performance indicators drawn from annual official statistics. This list of key indicators was refined by means of a focus group with selected experts. Consequently the performances of all 31 regional supervision systems were calculated and ranked. Findings - Results indicate a general gap between coastal and inland regions. The various development trends of top 10 regions are analyzed and the underlying reasons are explored. Furthermore, the regions deserving more attention or currently lacking in development are identified. The supervision industry in China is shifting from a labor-intensive industry to a knowledgeintensive industry. Originality/value - The proposed model provides a single quantitative parameter to conveniently benchmark the performance of various regions. The findings are vital for the benchmarking and clarification of future endeavor of the regional supervision systems and for foreign enterprises that are planning to enter the real-estate market in China.	[Ding, Zhikun] Shenzhen Univ, Coll Civil Engn, Dept Construct Management & Real Estate, Shenzhen, Peoples R China; [Ding, Zhikun] Shenzhen Univ, Smart City Res Inst, Shenzhen, Peoples R China; [Zuo, Jian] Univ Adelaide, Sch Architecture & Built Environm, Adelaide, SA, Australia; [Wang, Jiayuan] Coll Civil Engn, Dept Construct Management & Real Estate, Shenzhen, Peoples R China; [Zillante, George] Univ Adelaide, Dept Architecture & Built Environm, Adelaide, SA, Australia	Zuo, J (corresponding author), Univ Adelaide, Sch Architecture & Built Environm, Adelaide, SA, Australia.	jian.zuo@adelaide.edu.au		Zuo, Jian/0000-0002-8279-9666	National Science Foundation for Young Scholars of ChinaNational Natural Science Foundation of China (NSFC) [71202101]; Scientific Planning Research Grant Ministry of Housing and Urban-Rural Development of P.R.C. [2009-K4-17, 2011-K6-24]	This research is conducted with the support of the National Science Foundation for Young Scholars of China (Grant No. 71202101); Scientific Planning Research Grant (No. 2009-K4-17, No. 2011-K6-24), Ministry of Housing and Urban-Rural Development of P.R.C.		43	5	5	6	22	EMERALD GROUP PUBLISHING LTD	BINGLEY	HOWARD HOUSE, WAGON LANE, BINGLEY BD16 1WA, W YORKSHIRE, ENGLAND	0969-9988	1365-232X		ENG CONSTR ARCHIT MA	Eng. Constr. Archit. Manag.		2016	23	5					622	637		10.1108/ECAM-09-2015-0132			16	Engineering, Industrial; Engineering, Civil; Management	Engineering; Business & Economics	EA7ET	WOS:000386793100005					2021-12-21	
J	Kwak, YH; Park, J; Chung, BY; Ghosh, S				Kwak, Young Hoon; Park, Jane; Chung, Boo Young; Ghosh, Saumyendu			Understanding End-Users' Acceptance of Enterprise Resource Planning (ERP) System in Project-Based Sectors	IEEE TRANSACTIONS ON ENGINEERING MANAGEMENT			English	Article						Enterprise resource planning (ERP) system; project-based sector; project management practices; technology acceptance model (TAM)	CRITICAL SUCCESS FACTORS; INFORMATION-TECHNOLOGY; IMPLEMENTATION FAILURE; INTRINSIC MOTIVATION; TASK INTERDEPENDENCE; KNOWLEDGE MANAGEMENT; PERCEIVED EASE; MODEL; DETERMINANTS; ANTECEDENTS	This study aims at providing an alternative view of users' enterprise resource planning (ERP) acceptance. Despite the large body of literature, there are still empirical inquiries to investigate the ERP system implementation from end-users' perspectives as well as from different organizational contexts. To address these issues, we set a project-based sector as our population of interest and seek to understand how project management practices are interrelated with end-users' cognitive perception, and in the end, with their behavioral intention of using the ERP system. In doing so, this study incorporates the best practices of ERP system implementation projects, internal support, external (consultant) support, and functionality selection, into the extended technology acceptance model (TAM) that includes belief constructs and socioenvironmental construct (subjective norm). The empirical analyses show that managerial practices and socioenvironmental factor are significantly related to the original TAM variables in the context of ERP system. One of the interesting findings is the negative effect of consultant support on perceived usefulness, but positive effect on the perceived ease of use, suggesting a useful reference for future research. This study extends the existing literature by investigating potential managerial and socioenvironmental factors affecting user adoption behavior in a different organizational context. This study would also benefit project-based sectors by offering valuable managerial insights that enable them to appreciate and improve end-users' ERP system acceptance and utilization.	[Kwak, Young Hoon; Park, Jane] George Washington Univ, Dept Decis Sci, Sch Business, Washington, DC 20052 USA; [Chung, Boo Young] Samsung SDS Co Ltd, Smart City Dev Grp, Seoul, South Korea; [Ghosh, Saumyendu] Univ Maryland, AJ Clark Sch Engn, College Pk, MD 20742 USA	Kwak, YH (corresponding author), George Washington Univ, Dept Decis Sci, Sch Business, Washington, DC 20052 USA.	kwak@gwu.edu; janepark@gwmail.gwu.edu; constopia@gmail.com; sghosh12@umd.edu	kwak, Young Hoon/A-9002-2009	kwak, Young Hoon/0000-0003-3042-4130				84	35	37	1	86	IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC	PISCATAWAY	445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA	0018-9391	1558-0040		IEEE T ENG MANAGE	IEEE Trans. Eng. Manage.	MAY	2012	59	2					266	277		10.1109/TEM.2011.2111456			12	Business; Engineering, Industrial; Management	Business & Economics; Engineering	928TT	WOS:000303009000008					2021-12-21	
J	Mpofu, B; Ochieng, EG; Moobela, C; Pretorius, A				Mpofu, Bekithemba; Ochieng, Edward Godfrey; Moobela, Cletus; Pretorius, Adriaan			Profiling causative factors leading to construction project delays in the United Arab Emirates	ENGINEERING CONSTRUCTION AND ARCHITECTURAL MANAGEMENT			English	Article						Project management; United Arab Emirates; Construction industry; Construction delay; Construction practitioners; Delivery of projects	PERFORMANCE	Purpose - A voluminous amount of research has been conducted on project delay in the recent past; however, the persistence of the problem demands that a relentless quest for solutions is upheld. It can be argued that the problem is likely to be more pronounced in areas where development pressure is the highest. One such area is the United Arab Emirates (UAE) where the construction industry is said to have reached an unparalleled position in the last decade. The purpose of this paper is to identify the most significant causes of delays in the UAE construction industry. Design/methodology/approach - A survey was conducted targeting three key types of stakeholders, namely clients, contractors and consultants. Validity and reliability were achieved by first assessing the plausibility of construction delay variables in UAE. The verification took place after the interpretation of quantitative data, this involved presenting the findings to the main participants. The validation took place after the verification process. Rigour was achieved by engaging participants previously engaged in UAE and focussing on verification and validation, this included responsiveness of the researchers during group discussions, methodological coherence, appropriate sampling frame and data analysis. Findings - From the analysis, the study unveiled a number of important causes of construction delays in the UAE, ranging from unrealistic contract durations to poor labour productivity, with consultants and clients seemingly shouldering the bulk of the " blame game". It was evident that all the three main stakeholders in a construction project (clients, consultants and contractors) need to change their existing practices in order to ensure timely delivery of projects. The research also confirms that delays are country specific and appear to be time related hence they should be viewed within the social, economic and cultural settings of the UAE. Research limitations/implications - A major limitation of the current study was the use of a single approach to facilitate data collection. Practical implications-It was evident that practitioners need to change their existing practices in order to ensure timely delivery of projects. Continuous coordination and relationship between practitioners are required through the project life cycle in order to solve problems and develop project performance. Originality/value - As suggested in this study methods should be put in place to reduce long and bureaucratic processes within the client's organisations, not only to fulfil the requirements of the contract but also to suite fast-track projects.	[Mpofu, Bekithemba] Univ Coll Estate Management, Dept Management, Reading, Berks, England; [Ochieng, Edward Godfrey] Cranfield Univ, Sch Management, Cranfield, Beds, England; [Moobela, Cletus] Univ Portsmouth, Dept Civil Engn & Surveying, Portsmouth, Hants, England; [Pretorius, Adriaan] Coll Estate Management, Reading, Berks, England	Ochieng, EG (corresponding author), Cranfield Univ, Sch Management, Cranfield, Beds, England.	E.G.Ochieng@cranfield.ac.uk		Ochieng, Professor Edward/0000-0002-3888-5743; Moobela, Cletus/0000-0002-5728-2024				86	48	48	3	38	EMERALD GROUP PUBLISHING LTD	BINGLEY	HOWARD HOUSE, WAGON LANE, BINGLEY BD16 1WA, W YORKSHIRE, ENGLAND	0969-9988	1365-232X		ENG CONSTR ARCHIT MA	Eng. Constr. Archit. Manag.		2017	24	2					346	376		10.1108/ECAM-05-2015-0072			31	Engineering, Industrial; Engineering, Civil; Management	Engineering; Business & Economics	ER8EM	WOS:000399051200009		Green Submitted			2021-12-21	
J	Alsugair, AM				Alsugair, AM			Framework for evaluating bids of construction contractors	JOURNAL OF MANAGEMENT IN ENGINEERING			English	Article								Bid evaluation is one of the major challenges that face owners and consultants in both the public and private sectors in selecting the best construction contractor. Selecting the best one requires a sophisticated knowledge and experience to ensure that the contractor is technically and financially capable to accomplish the project on time, within budget, and as specified. In this paper, a framework for evaluating bids of construction contractors in Saudi Arabia is developed. The framework is developed for lump contracts using postqualification of contractors. The framework includes identifying the factors involved in bid evaluation, the impacts and weights of these factors, and the factor's score. Also, the procedure for evaluating contractors bids is discussed using an example.	King Saud Univ, Dept Civil Engn, Riyadh 11421, Saudi Arabia	Alsugair, AM (corresponding author), King Saud Univ, Dept Civil Engn, POB 800, Riyadh 11421, Saudi Arabia.							8	44	44	1	13	ASCE-AMER SOC CIVIL ENGINEERS	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017-2398 USA	0742-597X			J MANAGE ENG	J. Manage. Eng.	MAR-APR	1999	15	2					72	78		10.1061/(ASCE)0742-597X(1999)15:2(72)			7	Engineering, Industrial; Engineering, Civil	Engineering	166LA	WOS:000078576700017					2021-12-21	
