PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Engelen, L; Rahmann, M; de Jong, E				Engelen, Lina; Rahmann, Margie; de Jong, Ellen			Design for healthy ageing - the relationship between design, well-being, and quality of life: a review	BUILDING RESEARCH AND INFORMATION			English	Review; Early Access						Built environment; older adults; indoor environmental quality; wayfinding; technology; biophilia	NURSING-HOME RESIDENTS; INDOOR AIR-QUALITY; BUILT ENVIRONMENT; ELDERLY RESIDENTS; RESPIRATORY HEALTH; CARE FACILITIES; THERMAL COMFORT; BRIGHT LIGHT; OLDER-ADULTS; IN-PLACE	Although people are living longer, well-being and quality of life (QoL) are not guaranteed. The built environment is recognized as influencing health outcomes across lifespans. This narrative review takes a cross-disciplinary approach to understand the current evidence of the relationship between design, healthy ageing and QoL. Diverse methods were used to search for relevant literature, including database, and reference list search. Sixty-five papers were deemed relevant and included in this review. Seven main themes emerged through inductive thematic analysis. The extracted literature suggests there is good evidence for the role of biophilia, and indoor environmental quality; emerging evidence for technology, wayfinding, and opportunities for social interactions; but limited evidence for safety/security and adaptability/fit. One significant consideration for healthy ageing was older adults maintaining agency in their lives, including the ability to exert control over their environment in order to support healthy ageing. Design decisions have a significant impact on the health and well-being of older adults, but these decisions are often made in the absence of strong scientific evidence. This review sets out to assist decision-makers to consider design principles that support healthy ageing.	[Engelen, Lina] Act Spaces, Thirroul, Australia; [Engelen, Lina] Univ Sydney, Sydney Sch Publ Hlth, Sydney, NSW, Australia; [Rahmann, Margie] Edmiston Jones Architects, Wollongong, NSW, Australia; [de Jong, Ellen] Allied Hlth, Thirroul, Australia	Engelen, L (corresponding author), Act Spaces, Thirroul, Australia.; Engelen, L (corresponding author), Univ Sydney, Sydney Sch Publ Hlth, Sydney, NSW, Australia.	lina.engelen@activespaces.com.au		Engelen, Lina/0000-0003-1631-6328				97	0	0	11	11	ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD	ABINGDON	2-4 PARK SQUARE, MILTON PARK, ABINGDON OX14 4RN, OXON, ENGLAND	0961-3218	1466-4321		BUILD RES INF	Build. Res. Informat.												10.1080/09613218.2021.1984867		OCT 2021	17	Construction & Building Technology	Construction & Building Technology	WF4QS	WOS:000706291500001					2021-12-21	
J	Zhang, ZJ; Zhang, YF; Jin, L				Zhang, Zhongjun; Zhang, Yufeng; Jin, Ling			Thermal comfort of rural residents in a hot-humid area	BUILDING RESEARCH AND INFORMATION			English	Article						adaptive capacity; hot-humid area; human factors; local adaptation; natural ventilation; overheating; physiology; thermal comfort; China	ENVIRONMENT; ADAPTATION; HISTORY; CLIMATE; PEOPLE; URBAN	The thermal comfort of rural residents in China is studied to improve their living conditions and safeguard agricultural development. The present study recruited 30 healthy young people (50% male and 50% female) from rural areas of the hot and humid region of China and exposed them to a wide range of temperatures (20-32 degrees C) and humidities (50% and 70%) in a climate chamber. Both the psychological and physiological responses were observed. The thermal neutral standard effective temperature (SET) was determined to be 26.8 degrees C and the 90% thermal acceptable SET range was 22.9-30.7 degrees C. Mean skin temperature and skin wetness were found to be good predictors for thermal comfort in the neutral-cool and neutral-warm conditions, respectively. When compared with the previous results from similar studies of urban participants living in naturally ventilated buildings, a significant divergence is found. Rural participants reported the same thermal sensation but felt more comfortable and acceptable under identical cool or warm conditions. Rural participants had the same neutral temperature, but a much wider acceptable temperature range. The reason for these differences between rural and urban people may be attributed to differences in local culture, expectations and environmental cognition.	[Zhang, Zhongjun; Zhang, Yufeng] South China Univ Technol, Dept Architecture, State Key Lab Subtrop Bldg Sci, Guangzhou, Guangdong, Peoples R China; [Jin, Ling] South China Univ Technol, Dept Water Conservancy & Civil Engn, Guangzhou, Guangdong, Peoples R China	Zhang, YF (corresponding author), South China Univ Technol, Dept Architecture, State Key Lab Subtrop Bldg Sci, Guangzhou, Guangdong, Peoples R China.	zhangyuf@scut.edu.cn		Zhang, Yufeng/0000-0002-5882-1675; Zhang, zhongjun/0000-0001-6219-8196	National Natural Science Foundation of ChinaNational Natural Science Foundation of China (NSFC) [50708038]; Program for New Century Excellent Talents in UniversityProgram for New Century Excellent Talents in University (NCET) [NCET-10-0373]	This work was supported by the National Natural Science Foundation of China [grant number 50708038]; and the Program for New Century Excellent Talents in University [grant number NCET-10-0373].		26	15	18	4	32	TAYLOR & FRANCIS LTD	ABINGDON	2-4 PARK SQUARE, MILTON PARK, ABINGDON OR14 4RN, OXON, ENGLAND	0961-3218	1466-4321		BUILD RES INF	Build. Res. Informat.	JAN-FEB	2017	45	1-2					209	221		10.1080/09613218.2017.1246003			13	Construction & Building Technology	Construction & Building Technology	EF2DW	WOS:000390135900012					2021-12-21	
J	Ahrentzen, S; Tural, E				Ahrentzen, Sherry; Tural, Elif			The role of building design and interiors in ageing actively at home	BUILDING RESEARCH AND INFORMATION			English	Article						active living; age; buildings; built environment; design characteristics; health; housing; older adults; physical activity; residential; sedentary behaviour	PHYSICAL-ACTIVITY; OLDER-ADULTS; BUILT ENVIRONMENT; RETIREMENT VILLAGE; PUBLIC-HEALTH; SMALL-SCALE; CARE; COMMUNITY; RESIDENTS; DEMENTIA	This systematic research review examines the role of building- and interior-scale environmental factors of homes and residential developments in promoting or inhibiting older adults' sedentary behaviour and active living. Using an adaptation of the Cochrane Review protocol, the search and screen for relevant, rigorous research studies resulted in 37 research articles. The review focuses on six built environment characteristics: (1) barriers, supports and features that fit'; (2) spatial organization and layout; (3) environmental cues; (4) ambient qualities; (5) assistive technologies; and (6) gardens and outdoor spaces. Accessibility-oriented features dominated the studies and findings. Pathway and corridor design, and environmental cues that convey an instrumental function of a space also facilitated active living. Ambient features such as lighting quality and meaningful sounds and aromas were important facilitators to active living among residents with dementia. To strengthen the knowledge base of the field and its application in design and improvements of residential environments, future research should focus on: detailed measurement of built environment factors as well as active living; increasing use of digital technologies for such measurements; multidisciplinary research teams; and policy-driven research questions that arise with housing the growing population of older adults in a healthy manner.	[Ahrentzen, Sherry] Univ Florida, Shimberg Ctr Housing Studies, Gainesville, FL 32611 USA; [Tural, Elif] Oregon State Univ, Sch Design & Human Environm, Corvallis, OR 97331 USA	Ahrentzen, S (corresponding author), Univ Florida, Shimberg Ctr Housing Studies, POB 115703, Gainesville, FL 32611 USA.	ahrentzen@ufl.edu; elif.tural@oregonstate.edu						81	28	28	2	77	ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD	ABINGDON	2-4 PARK SQUARE, MILTON PARK, ABINGDON OX14 4RN, OXON, ENGLAND	0961-3218	1466-4321		BUILD RES INF	Build. Res. Informat.	SEP 3	2015	43	5			SI		582	601		10.1080/09613218.2015.1056336			20	Construction & Building Technology	Construction & Building Technology	CP1VX	WOS:000359666000003					2021-12-21	
J	Luo, X; Liu, XJ; Liu, YF; Liu, JP; Wang, YX				Luo, Xi; Liu, Xiaojun; Liu, Yanfeng; Liu, Jiaping; Wang, Yaxing			Benefit-based cost allocation for residentially distributed photovoltaic systems in China: A cooperative game theory approach	FRONTIERS OF ENGINEERING MANAGEMENT			English	Article						solar photovoltaic; cost allocation; cooperative game theory; Shapley value; mixed-integer linear programming; levelized cost of energy	GREENHOUSE-GAS EMISSION; LEVELIZED COST; MULTIOBJECTIVE OPTIMIZATION; ENERGY; MANAGEMENT; NEIGHBORHOOD; NETWORK; DESIGN; LCOE	Distributed photovoltaic (PV) systems have constantly been the key to achieve a low-carbon economy in China. However, the development of Chinese distributed PV systems has failed to meet expectations because of their irrational profit and cost allocations. In this study, the methodology for calculating the levelized cost of energy (LCOE) for PV is thoroughly discussed to address this issue. A mixed-integer linear programming model is built to determine the optimal system operation strategy with a benefit analysis. An externality-corrected mathematical model based on Shapley value is established to allocate the cost of distributed PV systems in 15 Chinese cities between the government, utility grid and residents. Results show that (i) an inverse relationship exists between the LCOEs and solar radiation levels; (ii) the government and residents gain extra benefits from the utility grid through net metering policies, and the utility grid should be the highly subsidized participant; (iii) the percentage of cost assigned to the utility grid and government should increase with the expansion of battery bank to weaken the impact of demand response on increasing theoretical subsidies; and (iv) apart from the LCOE, the local residential electricity prices remarkably impact the subsidy calculation results.	[Luo, Xi; Liu, Yanfeng; Wang, Yaxing] Xian Univ Architecture & Technol, Sch Bldg Serv Sci & Engn, Xian 710055, Peoples R China; [Liu, Xiaojun] Xian Univ Architecture & Technol, Sch Management, Xian 710055, Peoples R China; [Liu, Jiaping] Xian Univ Architecture & Technol, Sch Architecture, Xian 710055, Peoples R China	Luo, X (corresponding author), Xian Univ Architecture & Technol, Sch Bldg Serv Sci & Engn, Xian 710055, Peoples R China.	luoxi0513@gmail.com			National Key R&D Program of China [2018YFD1100202]; China Postdoctoral Science FoundationChina Postdoctoral Science Foundation [2018M643807XB]; Education Department of Shaanxi [19JS041]	This study was sponsored by the National Key R&D Program of China (Grant No. 2018YFD1100202), China Postdoctoral Science Foundation (Grant No. 2018M643807XB), and Education Department of Shaanxi (Grant No. 19JS041).		33	1	1	0	6	HIGHER EDUCATION PRESS	BEIJING	CHAOYANG DIST, 4, HUIXINDONGJIE, FUSHENG BLDG, BEIJING 100029, PEOPLES R CHINA	2095-7513	2096-0255		FRONT ENG MANAG	Front. Eng. Manag.	JUN	2021	8	2					271	283		10.1007/s42524-019-0083-7		MAR 2020	13	Engineering, Industrial	Engineering	RI5QG	WOS:000563870100001					2021-12-21	
J	Dekker, K				Dekker, K			Open building systems: a case study	BUILDING RESEARCH AND INFORMATION			English	Article						open building; consumer orientation; innovation; renovation; building systems		Karel Dekker from TNO Building & Construction Research in The Netherlands explains the Open Building approach for design and construction as the principles of ordering and combining subsystems to create variety and efficiency. The disentanglement of subsystems allows for alteration over time and higher possibility of user choice. The case study of a post-war housing estate in the Netherlands demonstrates how Open Building strategies combined with a flexible rent policy have been used to improve quality on three scales (neighbourhood, building and dwelling interior) and to provide residents with choices about their living conditions.	TNO Bldg & Construct Res, Rijswijk, Netherlands	Dekker, K (corresponding author), TNO Bldg & Construct Res, Rijswijk, Netherlands.							1	0	0	0	2	ROUTLEDGE	LONDON	11 NEW FETTER LANE, LONDON EC4P 4EE, ENGLAND	0961-3218			BUILD RES INF	Build. Res. Informat.	SEP-OCT	1998	26	5					311	318					8	Construction & Building Technology	Construction & Building Technology	125DW	WOS:000076223000005					2021-12-21	
J	Gil, NA				Gil, Nuno A.			Language as a Resource in Project Management: A Case Study and a Conceptual Framework	IEEE TRANSACTIONS ON ENGINEERING MANAGEMENT			English	Article						Communication; language; legitimacy; local communities; project stakeholder	CORPORATE SOCIAL-RESPONSIBILITY; PUBLIC AFFAIRS; STAKEHOLDER; PERFORMANCE; CONSTRUCTION; INFRASTRUCTURE; PERSPECTIVE; LEGITIMACY; STRATEGIES; REPUTATION	This study sheds light on how project managers can use language as a resource for communicating with local communities and stakeholders alike, and protect the legitimacy of their decisions and actions. The verbal accounts produced by a senior project management team are examined in-depth. The accounts address the claims raised by residents affected by the expansion of the Heathrow airport. The context for the talk-in-interaction is one of conflicting interests: the promoter undertakes actions to mitigate the impacts of the construction works, but some residents feel frustrated that the business can grow at the expenses of their welfare. The findings reveal that managers tend to acknowledge all claims even when perceiving they lack legitimacy. The analysis of the words and phrasing in the conversational turns that form the accounts reveals three tones-caring, assertive, and apologetic-that managers use intentionally to frame linguistically the acknowledgements. The study discusses how the tones fit with the extent to which, first, managers consider that the claims are factually correct, fair, and precise as opposed to unfair, exaggerated, or opportunistic; and second, managers find technical or institutional references available for constructing the accounts. It also discusses the effects of congruence-or the lack of it-between what managers mean to say about what the project team will do, what managers actually say, how listeners interpret what was said, and what the project team actually gets done.	Univ Manchester, Manchester Business Sch, Manchester M15 6PB, Lancs, England	Gil, NA (corresponding author), Univ Manchester, Manchester Business Sch, Manchester M15 6PB, Lancs, England.	nuno.gil@mbs.ac.uk		Gil, Nuno A./0000-0001-6338-2913				69	9	9	0	27	IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC	PISCATAWAY	445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA	0018-9391			IEEE T ENG MANAGE	IEEE Trans. Eng. Manage.	AUG	2010	57	3					450	462		10.1109/TEM.2009.2028327			13	Business; Engineering, Industrial; Management	Business & Economics; Engineering	659CF	WOS:000282543900008					2021-12-21	
J	Zhao, GC; Yu, XF; Zhang, JF; Li, WX; Wu, PY				Zhao, Guochao; Yu, Xiaofen; Zhang, Juanfeng; Li, Wenxia; Wu, Peiyi			Neighborhood micro-renewal: a perspective of gene in China	ENGINEERING CONSTRUCTION AND ARCHITECTURAL MANAGEMENT			English	Article; Early Access						Neighborhood; Renewal; Genetic analysis	VARIATION RATES RVRS; URBAN-RENEWAL; DIFFERENT CITIES; APPROXIMATE; COMMUNITY; IDENTIFICATIONS; DECISION; FUTURE	Purpose Improvement of the environment quality and human development has become the main focus of modern urban development. Micro-renewal is a relatively people-oriented model of urban transformation compared with traditional renewal modes. To improve the theoretical system of neighborhood micro-renewal from a microcosmic perspective, a comprehensive analysis of neighborhood residents' cognition is needed. The purpose of the study is to explore the possibilities and methods of applying gene theory into the study of neighborhood micro-renewal. Design/methodology/approach According to the meme theory, the research explores the genetic analysis of neighborhood micro-renewal. The cross-over studies with "gene theory" from natural science to social science are analyzed and the neighborhood micro-renewal system was constructed from the perspective of micro-participants and micro-objects. Moreover, the concept of neighborhood "micro-renewal gene" was put forward. Finally, the authors show three application scenarios of public participation with a specific neighborhood micro-renewal project. Findings The cross research on urban studies with gene theory could be divided into three scales and four research fields. The characteristics of carrying out neighborhood micro-renewal in China could be summarized as micro-participants and micro-objects. Residents' cognition could be considered as "micro-renewal gene" in refer to meme theory. The application scenarios of introducing "micro-renewal gene" into the study of neighborhood renewal are of great potentialities. Originality/value Neighborhood micro-renewal system was constructed from the perspective of micro-participants and micro-objects. Moreover, neighborhood "micro-renewal gene" was proposed and applied into the study of this system in refer to meme theory.	[Zhao, Guochao; Yu, Xiaofen; Zhang, Juanfeng; Li, Wenxia; Wu, Peiyi] Zhejiang Univ Technol ZJUT, Sch Management, Hangzhou, Peoples R China; [Zhao, Guochao; Yu, Xiaofen] Zhejiang Univ Technol ZJUT, China Acad Housing & Real Estate, Hangzhou, Peoples R China	Yu, XF (corresponding author), Zhejiang Univ Technol ZJUT, Sch Management, Hangzhou, Peoples R China.; Yu, XF (corresponding author), Zhejiang Univ Technol ZJUT, China Acad Housing & Real Estate, Hangzhou, Peoples R China.	chengzhen_1234@163.com		Zhao, Guochao/0000-0003-1421-7916	Major Project of Philosophy and Social Sciences Research of Ministry of Education of ChinaMinistry of Education, China [18JZD033]; National Natural Science Foundation of ChinaNational Natural Science Foundation of China (NSFC) [71904175]; Natural Science Foundation of Zhejiang Province of ChinaNatural Science Foundation of Zhejiang Province [LQ19E080016]; Fundamental Research Funds for the Provincial Universities of Zhejiang [GB201901002]; Social Science Project of Education Department of Zhejiang Province [Y201839783]; Pre-research project in the humanities and Social Sciences of Zhejiang University of Technology	The research was financed by Major Project of Philosophy and Social Sciences Research of Ministry of Education of China (18JZD033), National Natural Science Foundation of China (71904175), Natural Science Foundation of Zhejiang Province of China (LQ19E080016), Fundamental Research Funds for the Provincial Universities of Zhejiang (GB201901002), Social Science Project of Education Department of Zhejiang Province (Y201839783) and Pre-research project in the humanities and Social Sciences of Zhejiang University of Technology.		80	0	0	4	4	EMERALD GROUP PUBLISHING LTD	BINGLEY	HOWARD HOUSE, WAGON LANE, BINGLEY BD16 1WA, W YORKSHIRE, ENGLAND	0969-9988	1365-232X		ENG CONSTR ARCHIT MA	Eng. Constr. Archit. Manag.												10.1108/ECAM-01-2021-0010		DEC 2021	22	Engineering, Industrial; Engineering, Civil; Management	Engineering; Business & Economics	XG5XT	WOS:000724826400001					2021-12-21	
J	Ge, YJ; Cui, CY; Zhang, CQ; Ke, YJ; Liu, Y				Ge, Yujia; Cui, Caiyun; Zhang, Chunqin; Ke, Yongjian; Liu, Yong			Testing a social-psychological model of public acceptance towards highway infrastructure projects: a case study from China	ENGINEERING CONSTRUCTION AND ARCHITECTURAL MANAGEMENT			English	Article						Highway infrastructure project; Social-psychological model; Public acceptance; Benefit perception; Trust perception; Risk perception	RISK PERCEPTION; PERCEIVED RISK; URBAN AREAS; TRUST; CONSTRUCTION; ENERGY; ATTITUDES; BENEFIT; INCINERATION; OPPOSITION	Purpose To test a social-psychological model of public acceptance of highway infrastructure projects in the Chinese architecture/engineering/construction industry. Design/methodology/approach Through a comprehensive literature review, we established a social-psychological model of public acceptance related to benefit perception, risk perception and public trust. We empirically validated our model by using structural equation model analysis based on a questionnaire survey in the S35 Yongjin Highway Infrastructure Project in Yunnan Province, China. Findings Benefit, trust and risk perception had a significant influence on local residents' public acceptance of highway infrastructure projects; benefit perception and trust perception had a greater influence than risk perception. Public acceptance among local male residents over the age of 35 or those with higher education levels was more likely to be determined by the relative dominance of risk and benefit perceived. Research limitations/implications This study contributes empirical evidence to the theoretical literature related to locally unwanted land use (LULU) siting and stakeholders in the field of project management from the public perspective. This study also suggests valuable practical implications to authorities, project managers and the public in decision-making and risk communication. Originality/value Although previous studies addressed factors affecting public acceptance towards potentially hazardous facilities, understanding of the implications of these social-psychological factors and their effects are still far from sufficient. This study bridges this gap by exploring the determinants of public acceptance towards highway infrastructure projects based on a selected case in China.	[Ge, Yujia; Zhang, Chunqin; Liu, Yong] Zhejiang Sci Tech Univ, Sch Civil Engn & Architecture, Hangzhou, Peoples R China; [Cui, Caiyun] North China Inst Sci & Technol, Architectural Engn Coll, Beijing, Peoples R China; [Ke, Yongjian] Univ Technol Sydney, Sch Built Environm, Sydney, NSW, Australia	Liu, Y (corresponding author), Zhejiang Sci Tech Univ, Sch Civil Engn & Architecture, Hangzhou, Peoples R China.	gyj15990177135@163.com; 200800890ccy@ncist.edu.cn; cqzhang@zstu.edu.cn; Yongjian.Ke@uts.edu.au; jhly1007@zstu.edu.cn	葛, 宇佳/AAL-7448-2021; Ke, Yongjian/C-6071-2014	Ke, Yongjian/0000-0003-3426-703X; Liu, Yong/0000-0003-0172-9867	National Natural Science Foundation of China (NSFC)National Natural Science Foundation of China (NSFC) [71672180]; Soft Science Research Program of Hebei Province [19456107D]; Humanities and Social Science Program of Hebei Province [SD192001]; Fundamental Research Funds of Zhejiang Sci-Tech University [2019Q054]	This work was supported by the National Natural Science Foundation of China (NSFC) (Grant No 71672180), the Soft Science Research Program of Hebei Province (Grant No 19456107D), the Humanities and Social Science Program of Hebei Province (Grant No SD192001), and the Fundamental Research Funds of Zhejiang Sci-Tech University (Grant No 2019Q054).		69	1	1	7	16	EMERALD GROUP PUBLISHING LTD	BINGLEY	HOWARD HOUSE, WAGON LANE, BINGLEY BD16 1WA, W YORKSHIRE, ENGLAND	0969-9988	1365-232X		ENG CONSTR ARCHIT MA	Eng. Constr. Archit. Manag.	NOV 2	2021	28	9					2772	2787		10.1108/ECAM-03-2020-0183		NOV 2020	16	Engineering, Industrial; Engineering, Civil; Management	Engineering; Business & Economics	WQ9DJ	WOS:000589781700001					2021-12-21	
J	Ibrahim, A; El-Anwar, O; Marzouk, M				Ibrahim, Amir; El-Anwar, Omar; Marzouk, Mohamed			Socioeconomic impact assessment of highly dense-urban construction projects	AUTOMATION IN CONSTRUCTION			English	Article						Socioeconomic assessment; Dense-urban construction; GIS	PAVEMENT CONSTRUCTION; ROAD; SUSTAINABILITY; BEHAVIOR; INDUSTRY; HIGHWAY; MODELS; CHOICE	Dense-urban construction is reported to affect the social and economic welfare of surrounding residents and local businesses in various ways. However, research studies and practical methodologies aimed at assessing to what extent the choice of a construction plan that reduces such effect are very limited. The objective of this paper is to present the development of an automated assessment methodology to fill this research gap. To this end, two formulations are presented; one based on multi-attributed utility functions and the other based on monetary compensations for disruptions caused by construction operations. Both formulations assess the impacts of construction plans on (1) increased travel distance; (2) residents' relocation; (3) business loss; (4) business closure; and (5) noise inconvenience. The proposed automated methodology is implemented in five sequential phases and utilizes Geographical Information Systems (GIS) and Visual Basic Application (VBA). Using the proposed implementation, the two alternative formulations are applied to an infrastructure upgrading project in Cairo, Egypt that had five possible construction scenarios. While the two formulations resulted in the same preference order for the five scenarios, they exhibited different performance in terms of their (1) assessment relative values; (2) required input data and robustness; (3) ease of results interpretation; and (4) comprehensiveness and scalability. The developed framework shows promising results in terms of identifying and sorting the major root causes of the socioeconomic disruptions caused by dense urban construction. Results show that using the proposed methodology informs decision-making and planning at the early stages of a project, which in turn helps to reduce cost overruns and schedule delays.	[Ibrahim, Amir] Univ Illinois, Civil & Environm Engn, Urbana, IL 61801 USA; [El-Anwar, Omar; Marzouk, Mohamed] Cairo Univ, Dept Struct Engn, Fac Engn, Giza, Egypt; [El-Anwar, Omar] Univ Washington, Dept Construct Management, Seattle, WA 98195 USA	Ibrahim, A (corresponding author), Univ Illinois, Civil & Environm Engn, Urbana, IL 61801 USA.	aaelsay2@illinois.edu; elanwar@uw.edu	Marzouk, Mohamed/AAA-2717-2021	Marzouk, Mohamed/0000-0002-8594-8452; Ibrahim, Amir/0000-0002-6139-3413				26	8	8	1	20	ELSEVIER SCIENCE BV	AMSTERDAM	PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS	0926-5805	1872-7891		AUTOMAT CONSTR	Autom. Constr.	AUG	2018	92						230	241		10.1016/j.autcon.2018.04.001			12	Construction & Building Technology; Engineering, Civil	Construction & Building Technology; Engineering	GN6YZ	WOS:000439254100017					2021-12-21	
J	Eid, MS; El-adaway, IH				Eid, Mohamed S.; El-adaway, Islam H.			Integrating the Social Vulnerability of Host Communities and the Objective Functions of Associated Stakeholders during Disaster Recovery Processes Using Agent-Based Modeling	JOURNAL OF COMPUTING IN CIVIL ENGINEERING			English	Article							GENETIC ALGORITHM; FRAMEWORK; GAMES	Disaster recovery requires the participation of the stakeholders to repair the impacted community. Nevertheless, disaster recovery remains understudied within the context of emergency management. Various models have been developed to address disaster recovery. However, those models neither considered the stakeholders' needs and preferences, nor the vulnerability of the host community. This paper presents a decision-making framework for disaster recovery that uses a bottom-up approach to capture the needs of the impacted residents and decreases the social vulnerability of host communities. The authors developed the following research methodology: (1) use a well-established community specific social vulnerability assessment tool to evaluate the society vulnerability; (2) model the multisector stakeholders through a root-to-grass technique that captures their objectives, strategies, and learning behaviors; (3) simulate the recovery progress of the impacted community using an agent-based simulation toolkit; and (4) interpret the results to provide the decision makers with optimal recovery strategies. The restorations efforts in the aftermath of hurricane Katrina in three coastal counties in Mississippi were used as the problem domain. Accordingly, the proposed model was implemented on a multiagent-based simulation toolkit with geographic information system (GIS) abilities. This research optimized the budget for the State Disaster Recovery Coordinator and the residents' insurance plans choices. As such, this study provided better social vulnerability indices than the existing conditions currently found in the areas under investigation. Further, this research provided higher disaster recovery rates within the studied host communities. For future work, other vulnerability dimensions will be simultaneously integrated into the model to provide a more accurate depiction of sustainable disaster recovery processes. (C) 2017 American Society of Civil Engineers.	[Eid, Mohamed S.] Univ Tennessee, Dept Civil & Environm Engn, 851 Neyland Dr,324 John D Tickle Bldg, Knoxville, TN 37996 USA; [El-adaway, Islam H.] Univ Tennessee, Dept Civil & Environm Engn, Civil Engn & Construct Engn, 851 Neyland Dr,417 John D Tickle Bldg, Knoxville, TN 37996 USA; [El-adaway, Islam H.] Univ Tennessee, Dept Civil & Environm Engn, 851 Neyland Dr,417 John D Tickle Bldg, Knoxville, TN 37996 USA	El-adaway, IH (corresponding author), Univ Tennessee, Dept Civil & Environm Engn, Civil Engn & Construct Engn, 851 Neyland Dr,417 John D Tickle Bldg, Knoxville, TN 37996 USA.; El-adaway, IH (corresponding author), Univ Tennessee, Dept Civil & Environm Engn, 851 Neyland Dr,417 John D Tickle Bldg, Knoxville, TN 37996 USA.	meid1@vols.utk.edu; eladaway@utk.edu		Eid, Mohamed/0000-0002-5125-3986				57	26	26	1	20	ASCE-AMER SOC CIVIL ENGINEERS	RESTON	1801 ALEXANDER BELL DR, RESTON, VA 20191-4400 USA	0887-3801	1943-5487		J COMPUT CIVIL ENG	J. Comput. Civil. Eng.	SEP	2017	31	5							04017030	10.1061/(ASCE)CP.1943-5487.0000680			15	Computer Science, Interdisciplinary Applications; Engineering, Civil	Computer Science; Engineering	FP0ZZ	WOS:000417340500014					2021-12-21	
J	Macintosh, A; Steerners, K				Macintosh, A; Steerners, K			Ventilation strategies for urban housing: lessons from a PoE case study	BUILDING RESEARCH AND INFORMATION			English	Article						Coin Street (London); heat recovery; Iroko housing; occupant behaviour; occupant control; urban housing; ventilation	ASSESSING BUILDING PERFORMANCE	Mechanical ventilation with heat recovery is still not widely used in UK housing, but with insulation and air-tightness standards becoming increasingly strict, it is likely to become more common. Operable windows are almost a given for housing and the UK climate is rarely extreme enough to restrict people's use of those windows for natural ventilation. This is a potential problem for the use of heat-recovery systems and could greatly reduce their energy efficiency. The paper takes the Iroko housing scheme at Coin Street, London, as a post-occupancy evaluation (PoE) case study to investigate the questions raised with respect to how well the occupants of the houses cope with balancing both natural ventilation and mechanical systems to achieve thermal comfort energy efficiently. First. the optimum balance of mechanical and natural ventilation is estimated and used to determine the maximum potential saving it could give when compared with natural ventilation alone. Short-term monitoring of the building in question together with the results of questionnaires showed why this theoretical balance is not achieved and that the energy consumption is likely to be worse than for natural ventilation alone. Noise, perceived control, perceived freshness and misunderstanding are all discussed as possible causes for the apparent disjunction. Misunderstanding on the part of residents was shown to be a critical determinant, so information about the heat recovery system was distributed to the residents and the paper ends by looking at what theoretical energy savings might be made as a result of this act.	Univ Cambridge, Martin Ctr Architectural & Urban Studies, Dept Architecture, Cambridge CB2 2EB, England	Macintosh, A (corresponding author), Univ Cambridge, Martin Ctr Architectural & Urban Studies, Dept Architecture, 6 Chaucer Rd, Cambridge CB2 2EB, England.	am556@cam.ac.uk; kas11@cam.ac.uk						16	12	12	0	13	ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD	ABINGDON	2-4 PARK SQUARE, MILTON PARK, ABINGDON OX14 4RN, OXON, ENGLAND	0961-3218	1466-4321		BUILD RES INF	Build. Res. Informat.	JAN-FEB	2005	33	1					17	31		10.1080/0961321042000322771			15	Construction & Building Technology	Construction & Building Technology	889ZS	WOS:000226482100002					2021-12-21	
