PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Wang, HJ; Lo, J				Wang, Hui-Ju; Lo, Jin			Factors Influencing the Adoption of Open Government Data at the Firm Level	IEEE TRANSACTIONS ON ENGINEERING MANAGEMENT			English	Article						Government; Ecosystems; Technological innovation; Economics; Companies; Competitive pressure; government support; open government data (OGD) adoption; perceived benefits; perceived barriers; sociotechnical perspective; top management support	BUSINESS ELECTRONIC COMMERCE; SOCIOTECHNICAL ANALYSIS; SOCIAL MEDIA; INFORMATION TECHNOLOGIES; KNOWLEDGE MANAGEMENT; USER ACCEPTANCE; EDI ADOPTION; SYSTEMS; DETERMINANTS; IMPACT	In recent years, there has been an increasing interest in open government data (OGD) around the world. The governments of various countries have encouraged firms to adopt OGD to develop innovative products and services to bring about social and economic benefits. This paper examines the factors influencing the adoption of OGD among firms in Taiwan to fill a gap that prior studies do not adequately address. Based on the sociotechnical perspective, we developed a research model that integrates the following factors that are central to adoption decisions of firms: top management support, government support, competitive pressure, perceived benefits, and perceived barriers. We examined this model through survey data from firms with experience in OGD adoption in Taiwan. The results show a significant positive relationship among top management support, competitive pressure, and the adoption of OGD by firms. This paper serves as a first attempt to contribute to advancing knowledge on OGD adoption at the firm level via empirically testing a research model that integrates factors within social and technical systems. This paper has significant implications for practitioners of enterprise information management and creates a valuable reference for other countries in the early stages of OGD initiatives.	[Wang, Hui-Ju] Fo Guang Univ, Dept Management, Jiaosi 26247, Taiwan; [Lo, Jin] Natl Dong Hwa Univ, Dept Publ Adm, Hualien 97401, Taiwan	Wang, HJ (corresponding author), Fo Guang Univ, Dept Management, Jiaosi 26247, Taiwan.	hjwang@gm.fgu.edu.tw; lojin@gms.ndhu.edu.tw			Ministry of Science and Technology [MOST 105-2410-H-431-009-]	This work was supported by the Ministry of Science and Technology under Grant MOST 105-2410-H-431-009-, Taiwan.		100	3	3	5	58	IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC	PISCATAWAY	445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA	0018-9391	1558-0040		IEEE T ENG MANAGE	IEEE Trans. Eng. Manage.	AUG.	2020	67	3					670	682		10.1109/TEM.2019.2898107			13	Business; Engineering, Industrial; Management	Business & Economics; Engineering	MN2DZ	WOS:000550658100015					2021-12-21	
J	Kwak, YH; Anbari, FT				Kwak, Young Hoon; Anbari, Frank T.			History, practices, and future of earned value management in government: Perspectives from NASA	PROJECT MANAGEMENT JOURNAL			English	Article						earned value management; government; NASA; performance measurement; lessons learned		The goal of this research is to explore the history, practices, and future of the earned value management (EVM) method in government, and seek opportunities and suggestions for wider implementation of EVM for managing, measuring, and controlling project performance and progress. First, this study reviews the historical background and evolution of EVM implementation in government. Then, current practices for implementing EVM are discussed through examination of EVM adoption and implementation at NASA. The research shows that NASA receives substantial project management value from its implementation of EVM, promotes consistent practices across the agency, and provides effective training on leadership, scheduling, EVM, and data analysis. This study also provides recommendations to improve and broaden the applications of current EVM and project management practices to other government programs and projects. Findings of this research contribute to the management of performance of future projects and programs and encourage the project management community to review and advance the application of EVM.	[Kwak, Young Hoon] George Washington Univ, Sch Business, Dept Decis Sci, Washington, DC 20052 USA; [Anbari, Frank T.] Drexel Univ, Goodwin Coll Profess Studies, Philadelphia, PA 19104 USA	Kwak, YH (corresponding author), George Washington Univ, Sch Business, Dept Decis Sci, Washington, DC 20052 USA.		kwak, Young Hoon/A-9002-2009	kwak, Young Hoon/0000-0003-3042-4130				47	19	19	0	33	SAGE PUBLICATIONS INC	THOUSAND OAKS	2455 TELLER RD, THOUSAND OAKS, CA 91320 USA	8756-9728	1938-9507		PROJ MANAG J	Proj. Manag. J.	FEB	2012	43	1					77	90		10.1002/pmj.20272			14	Management	Business & Economics	878IX	WOS:000299250900007					2021-12-21	
J	Contreras, C; Angulo, J				Contreras, Carlos; Angulo, Julio			Government Cost of Extending Concession Term Rights	JOURNAL OF INFRASTRUCTURE SYSTEMS			English	Article							BOT CONTRACTS; TRANSPORTATION PROJECTS; REVENUE GUARANTEES; AUTOMATED APPROACH; PERIOD; MODEL; RISK; NEGOTIATION; SENSITIVITY	A widespread practice used in concession-based public private-partnerships (PPPs) arrangements consists of granting the concessionaire the right, under certain circumstances, to extend the concession term under a build-operate-finance-transfer (BOFT) arrangement. The asset involved in the project becomes the property of the government on its transfer. Thus, extending the concession period means an opportunity cost for the host government. By using an option-pricing model, this paper proposes a methodology for valuing the impact on the public budget arising from this option. This method can be of use in different transportation infrastructure projects, such as motorways, tunnels, and bridges. A case study is provided to show how the proposed methodology can be applied. The results confirm that the opportunity cost for the government may be high, and the main drivers behind this cost are the extension period, the base interest rates, and the risk premium of the government.	[Contreras, Carlos] Univ Complutense Madrid, Dept Appl Econ Publ Econ & Polit Econ, Campus Somosaguas,Edificio 6, Madrid 28223, Spain; [Angulo, Julio] Int Ctr Infrastruct Solut, ICIS Grp, Calle Valle Ebro 8, Madrid 28669, Spain	Contreras, C (corresponding author), Univ Complutense Madrid, Dept Appl Econ Publ Econ & Polit Econ, Campus Somosaguas,Edificio 6, Madrid 28223, Spain.	jc.contreras@ccee.ucm.es; julioangulo1950@gmail.com		contreras, carlos/0000-0002-3917-2593				31	3	3	1	17	ASCE-AMER SOC CIVIL ENGINEERS	RESTON	1801 ALEXANDER BELL DR, RESTON, VA 20191-4400 USA	1076-0342	1943-555X		J INFRASTRUCT SYST	J. Infrastruct. Syst.	SEP	2018	24	3							04018011	10.1061/(ASCE)IS.1943-555X.0000425			11	Engineering, Civil	Engineering	GN0UW	WOS:000438695200005					2021-12-21	
J	Perng, YH; Chang, CL				Perng, YH; Chang, CL			How does Government Procurement Law affect bidding price competition in Taiwan?	BUILDING RESEARCH AND INFORMATION			English	Article						bidding price competition; competition; construction costs; governance; Government Procurement Agreement (GPA); market liberalization; tendering; World Trade Organization (WTO); Taiwan	CHINA CONSTRUCTION-INDUSTRY; URBAN HOUSING REFORM; GROWTH	To conform with the requirements of the international Government Procurement Agreement and the regulations of the World Trade Organization, the Taiwan Government Procurement Law (GPL) was enacted in 1999. The main points of the agreement and barriers affecting price competition are illustrated. Award prices for subcentral government civil engineering projects are compared before and after the law went into effect. The result suggests that civil engineering prices have decreased significantly since the introduction of the law, that the transparent and open-tendering system enforced by the law has led to an increase in competition, and that tender prices decreased during the initial period. During the same period, construction companies' average rate of profit on sales moved from positive to negative. It is concluded that severe bidding competition is expected after Taiwan completes accession to the agreement.	Natl Taiwan Univ Sci & Technol, Dept Architecture, Taipei 106, Taiwan; Natl Taiwan Univ Sci & Technol, Dept Construct Engn, Taipei 106, Taiwan	Perng, YH (corresponding author), Natl Taiwan Univ Sci & Technol, Dept Architecture, 43 Sect,4 Keelung Rd, Taipei 106, Taiwan.	Perng@mail.ntust.edu.tw; D8905101@mail.ntust.edu.tw						72	1	1	0	11	ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD	ABINGDON	2-4 PARK SQUARE, MILTON PARK, ABINGDON OX14 4RN, OXON, ENGLAND	0961-3218	1466-4321		BUILD RES INF	Build. Res. Informat.	NOV-DEC	2004	32	6					497	509		10.1080/0961321042000269410			13	Construction & Building Technology	Construction & Building Technology	871BX	WOS:000225105400004					2021-12-21	
J	COURSEY, D; BOZEMAN, B				COURSEY, D; BOZEMAN, B			TECHNOLOGY-TRANSFER IN UNITED-STATES GOVERNMENT AND UNIVERSITY LABORATORIES - ADVANTAGES AND DISADVANTAGES FOR PARTICIPATING LABORATORIES	IEEE TRANSACTIONS ON ENGINEERING MANAGEMENT			English	Article								Technology transfer activity may have both advantages and disadvantages for participant laboratories. Based on findings from a national survey of government and university R & D lab directors, this study examines perceptions of advantages and disadvantages. Four points stand out. First, laboratory directors, regardless of sector, are generally optimistic about the payoffs from technology transfer, at least in the sense that they cite more significant advantages than significant problems. Second, there is surprisingly little difference between university and government laboratory directors' views. Third, the research mission of the laboratory is related to directors' assessments of the problems and benefits accruing from technology transfer activity. Finally, laboratories stressing development research encounter fewer disadvantages from technology transfer activity than labs involved chiefly in basic or applied research orientated laboratories. The benefit most commonly cited by both government and university laboratory directors is increased public visibility for the laboratories' activities. Both government and university laboratory directors indicate that the greatest problem is time taken away from the laboratories research activities.	SYRACUSE UNIV,MAXWELL SCH,TECHNOL & INFORMAT POLICY PROGRAM,SYRACUSE,NY 13244	COURSEY, D (corresponding author), FLORIDA STATE UNIV,SCH PUBL ADM & PUBL POLICY,TALLAHASSEE,FL 32306, USA.							8	19	19	0	7	IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017-2394	0018-9391			IEEE T ENG MANAGE	IEEE Trans. Eng. Manage.	NOV	1992	39	4					347	351		10.1109/17.165416			5	Business; Engineering, Industrial; Management	Business & Economics; Engineering	JV460	WOS:A1992JV46000007					2021-12-21	
J	Chiara, N; Kokkaew, N				Chiara, Nicola; Kokkaew, Nakhon			Alternative to Government Revenue Guarantees: Dynamic Revenue Insurance Contracts	JOURNAL OF INFRASTRUCTURE SYSTEMS			English	Article						Financial factors; Monte Carlo method; Insurance; Risk management; Contracts; Partnerships; Private sector; Revenues; Project finance; Monte Carlo; Real options; Insurance; Revenue risk	REAL OPTIONS; VALUATION; SIMULATION; MODELS	Public private partnerships (PPPs) are arrangements under which the private sector supplies infrastructure assets and services that traditionally have been provided by the public sector. Public authorities may enhance the marketability of PPP projects by offering revenue guarantees. However, government revenue guarantees can pose significant fiscal risks for the issuing government, particularly during economic crises. This paper presents a new type of revenue risk hedging contract, the dynamic (flexible) revenue insurance contract, which can be offered as an alternative to the conventional government guarantees. This new contract gives PPP stakeholders other than the government the opportunity to participate in the revenue risk coverage. Potential revenue risk insurers include international financial institutions, export credit agencies, and private insurance companies. The key feature of these new contracts is that they facilitate the pooling of project revenue insurers by accommodating insurer financial and risk preferences. These contracts are modeled as multiple exercise options and priced by using two different Monte Carlo methods, the multiple exercise boundary method and the multiple least-squares method. Because of its inherent flexibility, the dynamic revenue insurance contract offers risk coverage similar to the conventional revenue guarantee at much lower cost to the government. A numerical example on a build operate transfer toll road project shows the substantial cost reduction sustained by the government. (C) 2013 American Society of Civil Engineers.	[Chiara, Nicola] Columbia Univ, Dept Civil Engn, New York, NY 10027 USA; [Kokkaew, Nakhon] Walailak Univ, Dept Civil Engn, Nakhon Si Thammarat 80160, Thailand	Chiara, N (corresponding author), Columbia Univ, Dept Civil Engn, New York, NY 10027 USA.	chiara@civil.columbia.edu; knakhon@wu.ac.th		Kokkaew, Nakhon/0000-0001-5253-036X				25	19	20	2	85	ASCE-AMER SOC CIVIL ENGINEERS	RESTON	1801 ALEXANDER BELL DR, RESTON, VA 20191-4400 USA	1076-0342	1943-555X		J INFRASTRUCT SYST	J. Infrastruct. Syst.	SEP 1	2013	19	3					287	296		10.1061/(ASCE)IS.1943-555X.0000145			10	Engineering, Civil	Engineering	198XZ	WOS:000322958600005					2021-12-21	
J	Chowdhury, AN; Charoenngam, C				Chowdhury, Abu Naser; Charoenngam, Chotchai			Factors influencing finance on IPP projects in Asia: A legal framework to reach the goal	INTERNATIONAL JOURNAL OF PROJECT MANAGEMENT			English	Article						Government guarantee; Independent power producer; Project company; Public private partnerships; Sovereign support		To capture faster economic growth in power sector, concerned efforts from the government for developing an appropriate legal framework is essential. It should be noted that government's involvement in independent power producer (IPP) project is a prerequisite for its development which eventually has significant influence on the financial structure of a project. This research discusses and identifies various issues that the government needs to deal with from selected case studies. Four IPP projects in Asia from India, Pakistan, Indonesia and China are evaluated and examined. The issues examined are related to Sovereign support policy, involvement of financial institutions and export credit agencies, purchase agreements, and credit enhancement mechanism. This study constitutes an attempt at providing a competitive strategy that will help government to develop a legal framework for IPP project financing. (c) 2008 Elsevier Ltd and IPMA. All rights reserved.	[Chowdhury, Abu Naser; Charoenngam, Chotchai] Asian Inst Technol, Sch Engn & Technol, Pathum Thani 12120, Thailand	Chowdhury, AN (corresponding author), Asian Inst Technol, Sch Engn & Technol, POB 4, Pathum Thani 12120, Thailand.	naser_eng@yahoo.com; chot@ait.ac.th						11	11	13	2	20	ELSEVIER SCI LTD	OXFORD	THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, OXON, ENGLAND	0263-7863	1873-4634		INT J PROJ MANAG	Int. J. Proj. Manag.	JAN	2009	27	1					51	58		10.1016/j.ijproman.2008.01.011			8	Management	Business & Economics	427IM	WOS:000264773000005					2021-12-21	
J	Chung, KH; Hong, JW; Seo, S; Kim, K				Chung, KH; Hong, JW; Seo, S; Kim, K			Recommendations from the commercialization of government-sponsored telecommunications R&D with multiple development cycles in Korea	IEEE TRANSACTIONS ON ENGINEERING MANAGEMENT			English	Article						commercialization; government-sponsored R&D; multiple development cycles	TIME	A number of government-sponsored large-scale R&D projects in the telecommunications sector have been carried out in Korea, Among them is the time division exchange (TDX) project that lasted for more than 15 years. The project has two characteristics: the commercialization of government-sponsored R&D and the commercialization of R&D with multiple development cycles. This paper describes these characteristics of the project from various viewpoints: product development strategy, the role of each organization, success factors of each product, the classification of commercial products by commercialization model, and technology transfer strategies encouraging participation of manufacturing firms. We conclude with several recommendations.	Virginia Polytech Inst & State Univ, Blacksburg, VA 24061 USA; Hansung Univ, Dept Ind & Syst Engn, Seoul 136792, South Korea; Elect & Telecommun Res Inst, Taejon 305350, South Korea; Hannam Univ, Dept Ind Engn, Taejon 306791, South Korea	Chung, KH (corresponding author), Virginia Polytech Inst & State Univ, Blacksburg, VA 24061 USA.							22	2	2	0	7	IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017-2394 USA	0018-9391			IEEE T ENG MANAGE	IEEE Trans. Eng. Manage.	NOV	1998	45	4					331	337					7	Business; Engineering, Industrial; Management	Business & Economics; Engineering	135MZ	WOS:000076807300002					2021-12-21	
J	Rosacker, KM; Olson, DL				Rosacker, Kirsten M.; Olson, David L.			An Empirical Assessment of IT Project Selection and Evaluation Methods in State Government	PROJECT MANAGEMENT JOURNAL			English	Article						project selection; information systems projects; government information systems		This study uses a survey of U. S. state government information technology (IT) project management practitioners to investigate the utilization of IT project selection and evaluation methodologies-financial and qualitative-and to assess the empirical relationship between the chosen methods and several measures of perceived project success. The analysis presents evidence that financial project selection and evaluation methodologies appear to be important in obtaining better control over project costs.	[Rosacker, Kirsten M.] Univ S Dakota, Vermillion, SD 57069 USA; [Olson, David L.] Univ Nebraska, Lincoln, NE USA	Rosacker, KM (corresponding author), Univ S Dakota, Vermillion, SD 57069 USA.							49	25	25	0	13	WILEY PERIODICALS, INC	MALDEN	COMMERCE PLACE, 350 MAIN STREET, MALDEN, MA 02148-529 USA	8756-9728			PROJ MANAG J	Proj. Manag. J.	MAR	2008	39	1					49	58		10.1002/pmj.20036			10	Management	Business & Economics	V18OM	WOS:000208014100005					2021-12-21	
J	Hu, Z; Li, QM; Liu, TT; Wang, L; Cheng, Z				Hu, Zhen; Li, Qianmeng; Liu, Tingting; Wang, Lu; Cheng, Zhe			Government equity investment, effective communication and public private partnership (PPP) performance: evidence from China	ENGINEERING CONSTRUCTION AND ARCHITECTURAL MANAGEMENT			English	Article						Public private partnership (PPP); Government equity; Performance evaluation; Communication	PROJECTS; MONEY; INDICATORS; MANAGEMENT; SUCCESS	Purpose Public private partnership (PPP) has gained increasing popularity around the globe. Whether the government needs to participate in the PPP special purpose vehicle (SPV) as an equity coinvestor is a critical issue in PPP development. This research aims to examine the influence of government equity investment on PPP performance by taking public-private communication as an intermediate variable. Design/methodology/approach A questionnaire survey was adopted as the main research method. PPP practitioners with extensive experiences from both the public and private sectors were targeted respondents. The survey results were subsequently analyzed using statistical data analysis method. Findings Based on the results from the questionnaire survey, this research indicates an inverted U-shaped relationship between the ratio of government equity and performance in PPP projects. In addition, communication plays a mediating role between government equity investment and PPP project performance. Originality/value This research explicates the relationship between the equity structure in a PPP SPV and the project performance. It provides important guidance and reference for PPP practitioners to structure the SPV and associated financial and commercial arrangements. It also offers valuable insights into the development of PPP policy, especially regarding the structuring of PPP models in China and elsewhere.	[Hu, Zhen; Li, Qianmeng] Xian Univ Architecture & Technol, Sch Management, Xian, Peoples R China; [Liu, Tingting] Griffith Univ, Fac Engn & Informat Technol, Sch Engn & Built Environm, Gold Coast, Australia; [Wang, Lu] Xi An Jiao Tong Univ, Affiliated Hosp 2, Xian, Peoples R China; [Cheng, Zhe] Xian Univ Architecture & Technol, Sch Publ Adm, Xian, Peoples R China	Cheng, Z (corresponding author), Xian Univ Architecture & Technol, Sch Publ Adm, Xian, Peoples R China.	huzhen@xauat.edu.cn; 1294666297@qq.com; tingting.liu@griffith.edu.au; 616507743@qq.com; cz1251@163.com			National Natural Science Foundation of ChinaNational Natural Science Foundation of China (NSFC) [71734001, 51578438]; Humanity and Social Science Youth foundation of Ministry of Education of China [18YJC630019, 17YJC760090]; National Students' Program for Innovation and Entrepreneurship Training [201910703066]; key projects of scientific research plan of Department of Education of Shaanxi Province [20JT038]	The research is sponsored by the grants of the National Natural Science Foundation of China (No. 71734001; 51578438), the Humanity and Social Science Youth foundation of Ministry of Education of China (No. 18YJC630019; 17YJC760090), the National Students' Program for Innovation and Entrepreneurship Training (No. 201910703066) and the key projects of scientific research plan of Department of Education of Shaanxi Province (No. 20JT038).		52	4	4	24	50	EMERALD GROUP PUBLISHING LTD	BINGLEY	HOWARD HOUSE, WAGON LANE, BINGLEY BD16 1WA, W YORKSHIRE, ENGLAND	0969-9988	1365-232X		ENG CONSTR ARCHIT MA	Eng. Constr. Archit. Manag.	NOV 2	2021	28	9					2811	2827		10.1108/ECAM-02-2020-0138		NOV 2020	17	Engineering, Industrial; Engineering, Civil; Management	Engineering; Business & Economics	WQ9DJ	WOS:000592495500001					2021-12-21	
J	Shen, KC; Li, XD; Cao, XY; Zhang, ZH				Shen, Kaicheng; Li, Xiaodong; Cao, Xinying; Zhang, Zhihui			PREFABRICATED HOUSING SUBSIDY ANALYSIS IN CHINA BASED ON AN EVOLUTIONARY GAME MODEL	JOURNAL OF CIVIL ENGINEERING AND MANAGEMENT			English	Article						prefabricated housing; subsidy; developer; customer; government; evolutionary game model	SYSTEM; CONSTRUCTION; BUILDINGS; DYNAMICS; BEHAVIOR; IMPACT; SCALE; COSTS	Prefabricated housing and cast-in-site housing are two alternatives for selection by developers and customers. The government, as the policy maker, creates incentive policies to encourage developers and customers to choose prefabricated housing. This paper aims to analyze the subsidy mechanism to theoretically confirm the subsidies' scopes, amounts and end times through an evolutionary game model and simulation. In the game model, government subsidies affect the interactions between developers and customers in the decision-making process. The findings are as follows: 1) The developer housing subsidy can lower the housing price, while the customer housing subsidy can increase the price; 2) The government should first offer the developers a larger subsidy amount during the early development stage and then offer the customers a smaller subsidy amount later; 3) The government should determine the end time based on the proportion of developers and customers who choose prefabricated housing; 4) A higher prefabrication ratio may not always improve the development of prefabricated housing, and there is an optimal production scale that creates the best development situation. The empirical analysis shows that this model can help the government develop reasonable and optimal subsidy policies within the limit of budget to stimulate developers and customers.	[Shen, Kaicheng; Li, Xiaodong; Zhang, Zhihui] Tsinghua Univ, Sch Civil Engn, Dept Construct Management, Beijing, Peoples R China; [Cao, Xinying] Hainan Univ, Sch Civil Engn, Dept Construct Management, Haikou, Hainan, Peoples R China	Cao, XY (corresponding author), Hainan Univ, Sch Civil Engn, Dept Construct Management, Haikou, Hainan, Peoples R China.	cxynews@outlook.com			National Natural Science Foundation of ChinaNational Natural Science Foundation of China (NSFC) [51868016, 51778335]; Beijing Public Housing Office	This work was supported by the National Natural Science Foundation of China (No. 51868016 and No. 51778335). The authors also would like to thank the Beijing Public Housing Office and Mr. Guoquan Liu in China Vanke Co., Ltd. for their assistance in data and policy collection.		45	0	0	15	15	VILNIUS GEDIMINAS TECH UNIV	VILNIUS	SAULETEKIO AL 11, VILNIUS, LT-10223, LITHUANIA	1392-3730	1822-3605		J CIV ENG MANAG	J. Civ. Eng. Manag.		2021	27	7					553	570		10.3846/jcem.2021.15610			18	Engineering, Civil	Engineering	WH3YZ	WOS:000707618900002		gold			2021-12-21	
J	Jin, HY; Liu, SJ; Liu, CL; Udawatta, N				Jin, Hongyu; Liu, Shijing; Liu, Chunlu; Udawatta, Nilupa			Optimizing the concession period of PPP projects for fair allocation of financial risk	ENGINEERING CONSTRUCTION AND ARCHITECTURAL MANAGEMENT			English	Article						Monte Carlo simulation; Concession period; Financial risk allocation; Public-private partnership	REVENUE GUARANTEE; MODEL; EXPERIENCE	Purpose Targeting public-private partnership (PPP) projects, the purpose of this paper is to help decision makers fairly allocate financial risk between governments and private investors through a properly designed length of concession period. Design/methodology/approach On the one hand, the length of the concession period should be long enough to help private investors to achieve their expected profits. On the other hand, the length of a concession period cannot be decided without agreeing on an upper limit, since an overlong concession period takes too much time for governments to recover their investment and leads to an overly lucrative condition for private investors. Following this logic, the concession period decision range is decided, which defines the lower and upper limits for the length of the concession period. The net present values (NPVs) for governments and private investors are estimated via Monte Carlo simulation to better reflect the uncertainties. To further decide on the optimal length of the concession period, the principle of fair risk allocation between governments and private investors is adopted. The concession period, as an important project parameter, should help to minimize the financial risk gap between governments and private investors. Findings The developed concession period determination process is validated using a numerical example of a PPP transportation project. The analysis outcomes show that the proposed methodology is capable of determining the length of the concession period so as to control private investors' profit within a reasonable range while achieving a fair allocation of financial risk between governments and private investors. The outcomes also indicate that, before determining the optimal length for the concession period, governments may need to make a choice between better financial risk allocation or stringent profit control for private investors. Originality/value The concession period for a PPP project is an important parameter and it is a common practice for governments to predetermine the length of the concession period before inviting tenders. The existing models for determining the concession period focus too much on the simulation of NPVs for project parties and neglect the importance of risk allocation in signing and maintaining a long-term contract. There is also a lack of research to evaluate the influence of governments' preferences on the length of the concession period. To overcome the limitations of the existing models and enrich the methodology for concession period determination, this paper contributes to the body of knowledge by developing a concession period determination process which can help governments to make better decisions. The financial risk is expected to be more evenly shared between governments and private investors with the concession period derived from the proposed process. This determination process is also capable of evaluating the influence of governments' preferences on the length of the concession period.	[Jin, Hongyu; Liu, Shijing; Liu, Chunlu; Udawatta, Nilupa] Deakin Univ, Geelong, Vic, Australia	Liu, CL (corresponding author), Deakin Univ, Geelong, Vic, Australia.	jinho@deakin.edu.au; shijing@deakin.edu.au; chunlu@deakin.edu.au; nilupa.udawatta@deakin.edu.au	Udawatta, Nilupa/F-8058-2019; Liu, Chunlu/AAW-4172-2020	Udawatta, Nilupa/0000-0002-0290-3065; Liu, Chunlu/0000-0003-1144-4355; JIN, HONGYU/0000-0001-9316-6971				43	15	15	5	91	EMERALD GROUP PUBLISHING LTD	BINGLEY	HOWARD HOUSE, WAGON LANE, BINGLEY BD16 1WA, W YORKSHIRE, ENGLAND	0969-9988	1365-232X		ENG CONSTR ARCHIT MA	Eng. Constr. Archit. Manag.	NOV 18	2019	26	10					2347	2363		10.1108/ECAM-05-2018-0201			17	Engineering, Industrial; Engineering, Civil; Management	Engineering; Business & Economics	IZ7MU	WOS:000487279200010					2021-12-21	
J	Keith, FS				Keith, FS			Alternative dispute resolution in government	JOURNAL OF MANAGEMENT IN ENGINEERING			English	Article										Keith, FS (corresponding author), USA CORP ENGINEERS,NEW YORK DIST,FT BELVOIR,VA, USA.							0	4	4	0	0	ASCE-AMER SOC CIVIL ENGINEERS	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017-2398	0742-597X			J MANAGE ENG	J. Manage. Eng.	SEP-OCT	1997	13	5					25	28		10.1061/(ASCE)0742-597X(1997)13:5(25)			4	Engineering, Industrial; Engineering, Civil	Engineering	XT627	WOS:A1997XT62700022					2021-12-21	
J	Raz, G; Ovchinnikov, A				Raz, Gal; Ovchinnikov, Anton			Coordinating Pricing and Supply of Public Interest Goods Using Government Rebates and Subsidies	IEEE TRANSACTIONS ON ENGINEERING MANAGEMENT			English	Article						Contracts; environmental economics; government; supply chain management	OUTPUT	This paper presents a stylized framework for analyzing the design of government incentives for public interest goods (goods with externalities, such as electric vehicles.) We extend the newsvendor model with pricing to account for the consumption externality inherent in public interest goods and analyze the governments ability to coordinate their pricing and supply through the use of rebates and subsidies. Our model allows for goods with both positive and negative externalities, and considers three government intervention mechanisms: the joint mechanism that uses both subsidies and rebates, and two simplified mechanisms that use only rebates or only subsidies. The goal of the intervention is to coordinate the system in order to achieve the maximal welfare, which in our model consists of the firms profit, consumer surplus, and externality benefit net the government cost. We find that the joint mechanism coordinates the system, but results in a negative subsidy (i.e., a tax) unless the externality is very small. The simplified mechanisms mostly result in positive rebates and subsidies, but generally do not coordinate the system. We apply our model to the case of Chevy Volt, a leading electric vehicle in North America manufactured by General Motors. We estimate all model parameters from industry data and present a comprehensive numerical study that compares the current government incentives with those suggested by our model. We find that while the current incentives are structurally suboptimal, the resultant welfare loss under the rebate-only mechanism is very small, while under the subsidy-only mechanism it is quite large.	[Raz, Gal] Univ Virginia, Darden Sch Business, Charlottesville, VA 22903 USA; [Ovchinnikov, Anton] Queens Sch Business, Kingston, ON K7L 3N6, Canada	Raz, G (corresponding author), Univ Virginia, Darden Sch Business, Charlottesville, VA 22903 USA.	razg@darden.virginia.edu; anton.ovchinnikov@queensu.ca						35	76	77	7	54	IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC	PISCATAWAY	445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA	0018-9391	1558-0040		IEEE T ENG MANAGE	IEEE Trans. Eng. Manage.	FEB	2015	62	1					65	79		10.1109/TEM.2014.2380999			15	Business; Engineering, Industrial; Management	Business & Economics; Engineering	AZ7GH	WOS:000348387100007					2021-12-21	
