PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Lingard, H; Oswald, D				Lingard, Helen; Oswald, David			Safety at the Front Line: Social Negotiation of Work and Safety at the Principal Contractor-Subcontractor Interface	JOURNAL OF CONSTRUCTION ENGINEERING AND MANAGEMENT			English	Article						Principal contractor; Subcontractor; Safety; Rules; Supervisor	CONSTRUCTION; CULTURE; INTEGRATION; PROJECTS; VALIDITY; SCIENCE; CLIMATE; HEALTH; ISSUES; ADAPT	This research investigated the influence of the social context on work practices and safety at the principal contractor-subcontractor interface. Previous research has acknowledged that social interactions among supervisors and workers shape safety implementation on work sites. However, a detailed examination of the nature and impact of these social interactions has been missing. An ethnographic method was deployed in which a researcher spent approximately 100 h attending four construction sites over a 6-month period. This deep embedded research method enabled the nature and impact of social interactions to be explored. Organized safety walks and informal walk-arounds were attended, during which interactions were observed and conversations were held with project participants, including foremen, professional health and safety advisors, supervisors, and workers. Field notes and comments were subjected to thematic content analysis. Different understandings of safety were apparent, with key differences emerging in relation to the role attributed to the principal contractors' site safety rules. The social ecosystem at the four sites was also embedded within broader construction industry practices, in particular competitive tendering and price-based selection. The results reveal limitations inherent in traditional technical approaches to understanding safety in the construction site environment because these approaches tend to ignore the social and power relations at play. The results reveal that safety at the principal contractor-subcontractor interface is better understood as an emergent property of a complex ecosystem of social relationships and interactions.	[Lingard, Helen; Oswald, David] RMIT Univ, Sch Property Construct & Project Management, Melbourne, Vic 3001, Australia	Lingard, H (corresponding author), RMIT Univ, Sch Property Construct & Project Management, Melbourne, Vic 3001, Australia.	helen.lingard@rmit.edu.au		Oswald, David/0000-0002-3013-5681; Lingard, Helen/0000-0003-3645-8390				57	1	1	1	12	ASCE-AMER SOC CIVIL ENGINEERS	RESTON	1801 ALEXANDER BELL DR, RESTON, VA 20191-4400 USA	0733-9364	1943-7862		J CONSTR ENG M	J. Constr. Eng. Manage.	APR 1	2020	146	4							04020024	10.1061/(ASCE)CO.1943-7862.0001799			11	Construction & Building Technology; Engineering, Industrial; Engineering, Civil	Construction & Building Technology; Engineering	KO4TC	WOS:000515543000012		Green Accepted			2021-12-21	
J	Abbasianjahromi, H; Sepehri, M; Abbasi, O				Abbasianjahromi, Hamidreza; Sepehri, Mehran; Abbasi, Omid			A Decision-Making Framework for Subcontractor Selection in Construction Projects	ENGINEERING MANAGEMENT JOURNAL			English	Article						Decision Process; Subcontractor Selection; Kano Model; Fuzzy Set; Supply Chain Management	KANO MODEL; FUZZY TOPSIS; CUSTOMER SATISFACTION; SUPPLIER SELECTION; INDUSTRY; ENVIRONMENT; AHP; SYSTEM; QFD; SUB	Subcontractor (SC) selection is a critical part of SC management, and a major challenge is the existence of multiple criteria that the project management team needs to evaluate in the selection process. To overcome this challenge, the Kano model is applied to classify the selection criteria into five categories including must-be, reverse, one-dimensional, attractive, and indifferent. Data were obtained via a questionnaire based on Kano model concepts to categorize the identified selection criteria. The obtained results show that the selection criteria can be categorized into three categories; must-be, one-dimensional, and attractive. According to this categorization, the weight of criteria is extracted by applying the Analytic Hierarchy Process. Then, a fuzzy multi-attribute decision framework is developed to select the best SC with two main components, screening by the must-be criteria category and selection based on the one-dimensional and attractive criteria categories. A case example of the framework application and the results of a questionnaire are presented and validate acceptance of the framework accuracy.	[Abbasianjahromi, Hamidreza] KN Toosi Univ Technol, Tehran, Iran; [Sepehri, Mehran] Sharif Univ Technol, Grad Sch Management & Econ, Tehran, Iran; [Abbasi, Omid] Islamic Azad Univ, Tehran, Iran	Abbasianjahromi, H (corresponding author), KN Toosi Univ Technol, Mirdamad Intersect, 1346 Vali Asr St, Tehran, Iran.	habasian@kntu.ac.ir		Abbasianjahromi, Hamidreza/0000-0003-3249-2882				42	18	18	2	29	TAYLOR & FRANCIS LTD	ABINGDON	2-4 PARK SQUARE, MILTON PARK, ABINGDON OR14 4RN, OXON, ENGLAND	1042-9247	2377-0643		ENG MANAG J	EMJ-Eng. Manag. J.		2018	30	2					141	152		10.1080/10429247.2018.1448967			12	Engineering, Industrial; Management	Engineering; Business & Economics	GM6PD	WOS:000438292300007					2021-12-21	
J	Shepherd, S; Woskie, SR				Shepherd, Susan; Woskie, Susan R.			Case Study to Identify Barriers and Incentives to Implementing an Engineering Control for Concrete Grinding Dust	JOURNAL OF CONSTRUCTION ENGINEERING AND MANAGEMENT			English	Article						Health and safety; Management responsibilities; Engineering controls	LOCAL EXHAUST VENTILATION; CONSTRUCTION WORKERS USE; CRYSTALLINE SILICA DUST; HEARING PROTECTION; EXPOSURE; INTERVENTION; SAFETY; HEALTH; INDUSTRY; QUARTZ	Research has indicated that respirable crystalline silica dust exposure is a serious health hazard in the construction industry. One source of this hazard is the dust generated by drilling, sawing, chipping, and grinding concrete. There are several options for controlling this hazard, one of which is the use of local exhaust ventilation (LEV) directly attached to the cutting tool. Implementing an engineering control presents a challenge on the construction work site where it is often difficult to determine who will take the initiative for introducing an innovative strategy. This study examines the implementation of an LEV system on an overhead grinder illustrating the roles that various members of the construction team played. The results of the case study found that key factors that affected implementation were: (1) a cooperative relationship between individuals employed by the general contractor and the concrete subcontractor; (2) the effect of high airborne dust levels on scheduling the work of other subcontractors; (3) the public relations effects of high dust levels in a downtown area; and (4) the concrete subcontractor perceived benefits that exceeded the short-term cost of the intervention.	[Shepherd, Susan; Woskie, Susan R.] Univ Massachusetts, Dept Work Environm, Lowell, MA 01854 USA	Shepherd, S (corresponding author), Univ Massachusetts, Dept Work Environm, 1 Univ Ave, Lowell, MA 01854 USA.	susan_shepherd@uml.edu; susan_woskie@uml.edu			National Institute of Occupational Safety and Health (NIOSH) of the Centers for Disease Control and Prevention in cooperation with The Center for Construction Research and Training (CPWR)United States Department of Health & Human ServicesCenters for Disease Control & Prevention - USANational Institute for Occupational Safety & Health (NIOSH) [CCU317202, 1U54OH008307]	The writers gratefully acknowledge the participation of the following organizations without whom this research would not have been possible: Suffolk Construction Company, S and F Concrete, Inc., and the local unions of the Laborers International Union of North America. This publication was supported by Grant Nos. CCU317202 and 1U54OH008307 from the National Institute of Occupational Safety and Health (NIOSH) of the Centers for Disease Control and Prevention in cooperation with The Center for Construction Research and Training (CPWR). Its contents are solely the responsibility of the writers and do not necessarily represent the official views of NIOSH.		52	5	5	2	24	ASCE-AMER SOC CIVIL ENGINEERS	RESTON	1801 ALEXANDER BELL DR, RESTON, VA 20191-4400 USA	0733-9364	1943-7862		J CONSTR ENG M	J. Constr. Eng. Manage.	NOV	2010	136	11					1238	1248		10.1061/(ASCE)CO.1943-7862.0000228			11	Construction & Building Technology; Engineering, Industrial; Engineering, Civil	Construction & Building Technology; Engineering	667JJ	WOS:000283188900009					2021-12-21	
J	Tang, YX; Wang, GB; Li, H; Cao, DP				Tang, Yixuan; Wang, Guangbin; Li, Heng; Cao, Dongping			Dynamics of Collaborative Networks between Contractors and Subcontractors in the Construction Industry: Evidence from National Quality Award Projects in China	JOURNAL OF CONSTRUCTION ENGINEERING AND MANAGEMENT			English	Article						Chinese construction industry; Project-based collaborative networks; Network dynamics; Partner selection; Stochastic actor-oriented models	SOCIAL NETWORK; ECONOMIC-GEOGRAPHY; KNOWLEDGE NETWORKS; MANAGEMENT; COMMUNICATION; FIRMS; ORGANIZATIONS; PERFORMANCE; EVOLUTION; SELECTION	Using the method of stochastic actor-oriented models and a longitudinal data set of the National Quality Award Projects in China during 1998-2017, this study empirically investigates how project-based collaborative networks between contractors and subcontractors in the construction industry evolve across projects, and how related micromechanisms collectively underpin the evolution. The results reveal that the networks become dense over time and exhibit distinct scale-free properties. Furthermore, these macrolevel characteristics of network dynamics significantly relate to the structure-based preferential attachment effect, the ownership similarity effect, the geographic proximity effect, the negative scale similarity effect, and the ownership-based individual covariate effect, which operates at a microlevel. The findings not only provide a network view of how construction organizations select subcontractors in projects, but also contribute to broadened understanding of how project-based collaborative networks among firms in the construction industry evolve as complex adaptive systems whose macrolevel dynamics closely relate to a set of micro-organizing mechanisms.	[Tang, Yixuan; Wang, Guangbin; Cao, Dongping] Tongji Univ, Sch Econ & Management, Dept Construct Management & Real Estate, 1239 Siping Rd, Shanghai 200092, Peoples R China; [Li, Heng] Hong Kong Polytech Univ, Dept Bldg & Real Estate, 11 Yuk Choi Rd, Kowloon, Hong Kong, Peoples R China	Cao, DP (corresponding author), Tongji Univ, Sch Econ & Management, Dept Construct Management & Real Estate, 1239 Siping Rd, Shanghai 200092, Peoples R China.	tangyixuan@tongji.edu.cn; gb_wang@tongji.edu.cn; heng.li@polyu.edu.hk; dongping.cao@tongji.edu.cn	Li, Heng/B-2821-2015	Li, Heng/0000-0002-3187-9041; Cao, Dongping/0000-0002-6366-2621	Public Policy Research Funding Scheme in Hong Kong [2016.A6.075.17A]; National Natural Science Foundation of ChinaNational Natural Science Foundation of China (NSFC) [71771172]; Program for Young Excellent Talents in Tongji University [22120180008]; Shanghai Pujiang Talent Program	This research has been financially supported by the Public Policy Research Funding Scheme in Hong Kong (Grant No. 2016.A6.075.17A), the National Natural Science Foundation of China (Grant No. 71771172), the Program for Young Excellent Talents in Tongji University (Grant No. 22120180008), and the Shanghai Pujiang Talent Program. The authors also acknowledge Yi Li at Tongji University and Yantao Yu at the Hong Kong Polytechnic University for their valuable assistance in data processing.		65	15	15	9	88	ASCE-AMER SOC CIVIL ENGINEERS	RESTON	1801 ALEXANDER BELL DR, RESTON, VA 20191-4400 USA	0733-9364	1943-7862		J CONSTR ENG M	J. Constr. Eng. Manage.	SEP	2018	144	9							05018009	10.1061/(ASCE)CO.1943-7862.0001555			13	Construction & Building Technology; Engineering, Industrial; Engineering, Civil	Construction & Building Technology; Engineering	GN0TN	WOS:000438690000016					2021-12-21	
J	Jung, W; Han, SH; Park, H; Kim, DY				Jung, Wooyong; Han, Seung H.; Park, Heedae; Kim, Du Y.			Empirical Assessment of Internationalization Strategies for Small and Medium Construction Companies	JOURNAL OF CONSTRUCTION ENGINEERING AND MANAGEMENT			English	Article						Internationalization; Small and medium construction companies; Entry mode; Evolutionary paths; Foreign experience; Cultural effects	JOINT VENTURES; ENTRY MODE; FOREIGN ENTRY; PERFORMANCE; FIRMS; TRANSACTION; SURVIVAL; CULTURE; CHOICE; COST	In the wake of increased globalization, more small and medium construction companies (SMCCs) are expanding into the global market. However, the international construction industry is different from the domestic with respect to resource, regulations, culture, entry strategies, and risk levels among other factors. This paper explores various ways and modes of internationalization for SMCCs under 13 key hypotheses that are relevant to the issues of internationalization from the perspective of SMCCs. To verify these hypotheses, this study used actual data from 560 cases of SMCCs' overseas projects performed between 1990 and 2007. It was found that SMCCs' entry scheme as prime contractors was more rewarding than in the case of subcontractors. Moreover, SMCCs are likely to evolve from subcontractors engaged with home-country contractors to subcontractors engaged with foreign contractors. Also, cultural distance is positively related to performance, but the effects of cultural properties are not as strong compared to the international manufacturing industry. The results are expected to help SMCCs build internationalization strategies by determining promising entry modes, proposing possible evolutionary paths to enter overseas projects, and assessing cultural effects in reference to SMCCs' successful performance.	[Jung, Wooyong; Han, Seung H.; Park, Heedae] Yonsei Univ, Dept Civil & Environm Engn, Seoul 120749, South Korea; [Kim, Du Y.] Georgia Inst Technol, Econ Sustainable Built Environm ESBE Lab, Sch Bldg Construct, Atlanta, GA 30332 USA	Han, SH (corresponding author), Yonsei Univ, Dept Civil & Environm Engn, Seoul 120749, South Korea.	trustjung@gmail.com; shh6018@yonsei.ac.kr; icu@yonsei.ac.kr; duyon.kim@gatech.edu	seung h., han/C-9330-2013; HAN, SEUNGHEON/G-8641-2015; Han, Seung Heon/G-8862-2012; Kim, Du/B-6445-2013		Ministry of Education, Science and TechnologyMinistry of Education, Science and Technology, Republic of Korea [2009-0081326]	This research was supported by the Basic Science Research Program through the National Research Foundation of Korea (NRF), a grant funded by the Ministry of Education, Science and Technology (Grant No. 2009-0081326).		61	25	26	1	54	ASCE-AMER SOC CIVIL ENGINEERS	RESTON	1801 ALEXANDER BELL DR, RESTON, VA 20191-4400 USA	0733-9364	1943-7862		J CONSTR ENG M	J. Constr. Eng. Manage.	DEC	2010	136	12					1306	1316		10.1061/(ASCE)CO.1943-7862.0000237			11	Construction & Building Technology; Engineering, Industrial; Engineering, Civil	Construction & Building Technology; Engineering	680YL	WOS:000284273300007					2021-12-21	
J	Zhang, SB; Fu, YF; Gao, Y; Zheng, XD				Zhang, Shui Bo; Fu, Ya Fan; Gao, Ying; Zheng, Xiao Dan			Influence of Trust and Contract on Dispute Negotiation Behavioral Strategy in Construction Subcontracting	JOURNAL OF MANAGEMENT IN ENGINEERING			English	Article						Dispute; Negotiations; Governance; Contract; Trust; Contractors	GOVERNANCE; EXCHANGE; PERFORMANCE; COORDINATION; INVESTMENTS; COOPERATION; MECHANISMS; MANAGEMENT; DEPENDENCE; ALLIANCES	This paper examines the effects of trust and contract on the dispute negotiation behavioral strategy of general contractors and subcontractors in construction subcontracting, which is an underresearched area. This research regards trust as a two-dimensional construct, distinguishing the control and coordination functions of contractual governance, and explores their effects on negotiation behavioral strategy; this research also examines the moderating effects of bilateral lock-in. The empirical results from a survey of 272 Chinese general contractors and subcontractors reveal that there is a positive relationship between trust, including both goodwill trust and competence trust, and interest-based negotiation behavioral strategy. However, increasing contractual control will increase the adoption of a rights-based negotiation behavioral strategy, while contractual coordination governance will reinforce the adoption of an interest-based behavioral strategy. Both Chinese general contractors and subcontractors tend to rely more on trust under higher degrees of bilateral lock-in. The research findings offer an advanced and nuanced understanding of how trust and contract affect negotiation behavioral strategy in construction subcontracting. The authors also discuss the theoretical and managerial implications of the findings and future research for governance mechanisms in construction.	[Zhang, Shui Bo; Fu, Ya Fan; Gao, Ying; Zheng, Xiao Dan] Tianjin Univ, Coll Management & Econ, Tianjin 300072, Peoples R China	Gao, Y (corresponding author), Tianjin Univ, Coll Management & Econ, Tianjin 300072, Peoples R China.	zhangshuibo@tju.edu.cn; fyfailanse@163.com; ygao@tju.edu.cn; zhengxiaodantju@126.com		Fu, Yongcheng/0000-0002-4161-2375; Gao, Ying/0000-0002-8509-2631	National Natural Science Foundation of China (NSFC)National Natural Science Foundation of China (NSFC) [71172149, 71231006]; NSFCNational Natural Science Foundation of China (NSFC)	This work was supported by the National Natural Science Foundation of China (NSFC) under Grants No. 71172149 and 71231006. The authors thank NSFC for its financial support for this research. They are also grateful to all of the respondents and interviewees who participated in their survey.		80	60	61	5	63	ASCE-AMER SOC CIVIL ENGINEERS	RESTON	1801 ALEXANDER BELL DR, RESTON, VA 20191-4400 USA	0742-597X	1943-5479		J MANAGE ENG	J. Manage. Eng.	JUL	2016	32	4							04016001	10.1061/(ASCE)ME.1943-5479.0000427			11	Engineering, Industrial; Engineering, Civil	Engineering	DQ0AO	WOS:000378859700005					2021-12-21	
J	Arditi, D; Alavipour, SMR; Shane, J; Mulholland, S; Junior, CM; Adams, DS; Brisk, D; Broz, TA; Cajigas, G; Crawford, RR; Garber, M; Iscandari, A; McDole, MM; Micheau, TW; Mollaoglu, S; Ozbek, ME; Pucel, Z; Schaufelberger, JE; Woldesenbet, A				Arditi, David; Alavipour, S. M. Reza; Shane, Jennifer; Mulholland, Sean; Junior, Cary M.; Adams, David S.; Brisk, Debra; Broz, Thomas A.; Cajigas, Gabriel; Crawford, Raymond R.; Garber, Melbourne; Iscandari, Abdul; McDole, Matthew M.; Micheau, Terry W.; Mollaoglu, Sinem; Ozbek, Mehmet Egemen; Pucel, Zachary; Schaufelberger, John E.; Woldesenbet, Asregedew		ASCE Construction Inst	Trends in Expectations about Duties and Responsibilities of Construction Managers	JOURNAL OF CONSTRUCTION ENGINEERING AND MANAGEMENT			English	Article						Designers; General contractors; Subcontractors; Owners; Construction managers; Construction management		This paper discusses the findings of a study conducted under the direction and supervision of the ASCE Committee on Management Practices in Construction (MPIC) to investigate the expectations of the parties involved in the construction process including designers, general contractors, subcontractors, owners, construction managers (CMs), and educators, relative to construction managers' duties and responsibilities. Statistical analysis was conducted to investigate if consensus exists among the parties and to highlight the agreements and disagreements between them. The findings were compared against the findings of an identical study also commissioned by MPIC 10 years before this study was performed. This study raises awareness among project participants about the fact that they should reconcile their differences and have a common understanding of CM duties over all phases of the construction project since general agreement over CM duties makes CM scope negotiations all the easier.	[Arditi, David; Alavipour, S. M. Reza] IIT, Dept Civil Architectural & Environm Engn, Chicago, IL 60616 USA; [Shane, Jennifer] Iowa State Univ, Ames, IA USA; [Mulholland, Sean] Penrose St Francis Hlth Serv, Colorado Springs, CO USA; [Junior, Cary M.] Malise Associates Inc, Detroit, MI USA; [Adams, David S.] Gannett Fleming Inc, Lincoln, CA USA; [Arditi, David] IIT, Chicago, IL 60616 USA; [Broz, Thomas A.] Stantec Consulting Serv Inc, Irvine, CA USA; [Cajigas, Gabriel] Tenaris Gabca PMO Eng, Humble, TX USA; [Crawford, Raymond R.] WSP Parsons Brinckerhoff Inc, Herndon, VA USA; [Garber, Melbourne] Gideon GRC Consulting, Syosset, NY USA; [Iscandari, Abdul] WSP Parsons Brinckerhoff Inc, Chicago, IL USA; [McDole, Matthew M.] LS Gallegos & Associates, Centennial, CO USA; [Micheau, Terry W.] SPUR, San Francisco, CA USA; [Mollaoglu, Sinem] Michigan State Univ, E Lansing, MI 48824 USA; [Ozbek, Mehmet Egemen] Colorado State Univ, Ft Collins, CO 80523 USA; [Pucel, Zachary] TranSystems, Schaumburg, IL USA; [Schaufelberger, John E.] Univ Washington, Seattle, WA 98195 USA; [Woldesenbet, Asregedew] Univ Nebraska Lincoln, Omaha, NE USA	Arditi, D (corresponding author), IIT, Dept Civil Architectural & Environm Engn, Chicago, IL 60616 USA.	arditi@iit.edu; salavipo@hawk.iit.edu	Arditi, David/AAF-4608-2021; Alavipour, S. M. Reza/X-5458-2019	Arditi, David/0000-0002-1580-324X; Alavipour, S. M. Reza/0000-0001-8987-4799	ASCE; CMAA	We gratefully acknowledge the financial support of ASCE and CMAA, in particular the help of Katerina Lachinova, executive director of the ASCE Construction Institute, and Bruce d'Agostino, former president of CMAA. We are thankful for the guidance, patience, and encouragement provided by the Committee on Management Practices in Construction (MPIC) of the ASCE Construction Institute. At the time this research was conducted, the members of the Committee on MPIC included Dr. Jennifer Shane (chair), Iowa State University, Ames, Iowa; Sean Mulholland (vice chair), Penrose/St. Francis Health Services, Colorado Springs, Colorado; Cary M. Junior (secretary), Malise Associates, Inc., Detroit; David S. Adams, Gannett Fleming, Inc., Lincoln, California; David Arditi, Illinois Institute of Technology, Chicago; Debra Brisk, Plymouth, Minnesota; Thomas A. Broz, Stantec Consulting Services, Inc., Irvine, California; Gabriel Cajigas, Tenaris/Gabca: PMO Eng., Humble, Texas; Raymond R. Crawford, WSP | Parsons Brinckerhoff, Inc., Herndon, Virginia; Melbourne Garber, Gideon GRC Consulting, Syosset, New York; Abdul Iscandari, WSP | Parsons Brinckerhoff, Inc., Chicago; Matthew M. McDole, LS Gallegos & Associates, Centennial, Colorado; Terry W. Micheau, S.P.U.R., San Francisco; Sinem Mollaoglu, Michigan State University, East Lansing, Michigan; Mehmet Egemen Ozbek, Colorado State University, Fort Collins, Colorado; Zachary Pucel, TranSystems, Schaumburg, Illinois; John E. Schaufelberger, University of Washington, Seattle; Asregedew Woldesenbet, University of Nebraska-Lincoln, Omaha, Nebraska.		46	1	1	4	21	ASCE-AMER SOC CIVIL ENGINEERS	RESTON	1801 ALEXANDER BELL DR, RESTON, VA 20191-4400 USA	0733-9364	1943-7862		J CONSTR ENG M	J. Constr. Eng. Manage.	JUL 1	2019	145	7							04019037	10.1061/(ASCE)CO.1943-7862.0001661			9	Construction & Building Technology; Engineering, Industrial; Engineering, Civil	Construction & Building Technology; Engineering	HY3AQ	WOS:000467995800009					2021-12-21	
J	Pheng, LS; Teo, JA				Pheng, LS; Teo, JA			Implementing total quality management in construction firms	JOURNAL OF MANAGEMENT IN ENGINEERING			English	Article						quality control; project management; construction industry; engineering firms		As building projects get larger and more complex, clients are also increasingly demanding higher standards for their delivery. Total quality management (TQM) has been recognized as a successful management philosophy in the manufacturing and service industries. TQM can likewise be embraced in the construction industry to help raise quality and productivity. Two case studies of construction companies showed how TQM can be successfully implemented in the construction industry. The benefits experienced include reduction in quality costs, better employee job satisfaction because they do not need to attend to defects and client complaints, recognition by clients, work carried out correctly right from the start, subcontractors with proper quality management systems, and closer relationships with subcontractors and suppliers. TQM performance measures were also reflected through top management commitment, customer involvement and satisfaction, employee involvement and empowerment, customer- supplier relationships, and process improvement and management. Finally, a framework for implementing TQM in construction is recommended.	Natl Univ Singapore, Sch Design & Environm, Singapore 117566, Singapore; Natl Univ Singapore, Dept Bldg, Singapore 117566, Singapore	Teo, JA (corresponding author), Natl Univ Singapore, Sch Design & Environm, 4 Architecture Dr, Singapore 117566, Singapore.	sdelowsp@nus.edu.sq						23	65	66	8	74	ASCE-AMER SOC CIVIL ENGINEERS	RESTON	1801 ALEXANDER BELL DR, RESTON, VA 20191-4400 USA	0742-597X	1943-5479		J MANAGE ENG	J. Manage. Eng.	JAN	2004	20	1					8	15		10.1061/(ASCE)0742-597X(2004)20:1(8)			8	Engineering, Industrial; Engineering, Civil	Engineering	914TE	WOS:000228249800003					2021-12-21	
J	Errasti, A; Beach, R; Oduoza, C; Apaolaza, U				Errasti, Ander; Beach, Roger; Oduoza, Chike; Apaolaza, Unai			Close coupling value chain functions to improve subcontractor manufacturing performance	INTERNATIONAL JOURNAL OF PROJECT MANAGEMENT			English	Article						Project based systems value chain; Supply chain management; Concurrent engineering		The operational benefits of close coupling value chain functions as embodied in the principles of concurrent engineering and supply chain management are well known and have been closely examined by researchers across a range of manufacturing sectors. However, their deployment in the field of construction is less well understood. The aim of the research reported in this paper was to investigate whether 'best practices' such as these, could be applied in sectors of the construction industry to provide sustainable competitive advantage. To facilitate the investigation an action research based methodology was employed in which the researchers took an active role in the change process. This method was chosen because of its practical orientation, its predisposition to longitudinal case based applications and its suitability to 'proof of concept' initiatives. This research was carried out over a three year period and focused on the implementation of these practices with a view to improving the performance of a subcontractor in the construction industry. The outcomes of the research indicate that, despite the high levels of uncertainty and product variety that characterise the industry the principles of close coupling value chain functions can be applied to subcontractor operations that are primarily manufacturing orientated and that improvements in production and assembly productivity are possible with the result that total costs can be reduced and delivery performance improved. (c) 2008 Published by Elsevier Ltd and IPMA.	[Errasti, Ander] Supply Chain Consulting Ulma Handling Syst Garaga, Onate 20560, Gipuzkoa, Spain; [Beach, Roger] Univ Bradford, Sch Management, Bradford BD9 4JL, W Yorkshire, England; [Oduoza, Chike] Wolverhampton Univ, Sch Engn & Built Environm, Wolverhampton WV1 1SB, England	Errasti, A (corresponding author), Supply Chain Consulting Ulma Handling Syst Garaga, Apartado 67, Onate 20560, Gipuzkoa, Spain.	aerrasti@manutencion.ulma.es		Apaolaza, Unai/0000-0003-3257-9291				45	18	18	0	27	ELSEVIER SCI LTD	OXFORD	THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, OXON, ENGLAND	0263-7863	1873-4634		INT J PROJ MANAG	Int. J. Proj. Manag.	APR	2009	27	3					261	269		10.1016/j.ijproman.2008.01.010			9	Management	Business & Economics	427IP	WOS:000264773300007					2021-12-21	
J	Huang, XY; Hinze, J				Huang, XY; Hinze, J			Owner's role in construction safety	JOURNAL OF CONSTRUCTION ENGINEERING AND MANAGEMENT			English	Article							CONSTRUCTABILITY; COSTS	Despite dramatic improvements in recent decades, the construction industry continues to be one of the industries with the poorest safety records. Recent improvements are due, in part, to the concerted efforts of owners, contractors, subcontractors, and designers. While past safety studies have investigated the roles of contractors, subcontractors, and designers, the owner's impact on construction safety has not been previously investigated. This paper will present the results of a study on the owner's role in construction safety. Data were obtained by conducting interviews on large construction projects. The relationship between project safety performance and the owner's influence was examined, with particular focus on project characteristics, the selection of safe contractors, contractual safety requirements, and the owner's participation in safety management during project execution. By identifying practices of owners that are associated with good project safety performances, guidance is provided on how owners directly impact safety performance.	Intel Prod Shanghai Ltd, Shanghai 200131, Peoples R China; Univ Florida, Sr Sch Bldg Construct, Coll Design Construct & Planning, Gainesville, FL 32611 USA	Huang, XY (corresponding author), Intel Prod Shanghai Ltd, 999 Ying Lun Rd,Wai Gao Qiao Free Trade Zone, Shanghai 200131, Peoples R China.							27	133	136	2	28	ASCE-AMER SOC CIVIL ENGINEERS	RESTON	1801 ALEXANDER BELL DR, RESTON, VA 20191-4400 USA	0733-9364	1943-7862		J CONSTR ENG M	J. Constr. Eng. Manage.	FEB	2006	132	2					164	173		10.1061/(ASCE)0733-9364(2006)132:2(164)			10	Construction & Building Technology; Engineering, Industrial; Engineering, Civil	Construction & Building Technology; Engineering	005ZI	WOS:000234864500008					2021-12-21	
J	Forcada, N; Macarulla, M; Gangolells, M; Casals, M				Forcada, Nuria; Macarulla, Marcel; Gangolells, Marta; Casals, Miquel			Assessment of construction defects in residential buildings in Spain	BUILDING RESEARCH AND INFORMATION			English	Article						construction defects; defects; housing; quality control; subcontractors; Spain	COSTS; AUSTRALIA; REWORK	The building industry is noted for its repeated building defects causing cost increases and time delays during construction. In Spain, despite the Ley de Ordenacion de la Edificacion (Building Regulation Act), which establishes a general framework to promote overall building quality, construction defects in residential buildings remain a pervasive problem. An analysis of 3647 construction defects is presented which identified the location within the building, subcontractors and building element in 68 residential building developments undertaken by two large Spanish contractors. The research reveals that the most common defects that arise during construction are related to the stability of the structure and inappropriate installation of roofs and facades. These technical faults are caused by poor workmanship rather than by the quality of the materials or products used. By comparing these results with a previous study on defects after handover, it can be concluded that while the nature of defects during construction is basically technical, at handover it is aesthetic or technical.	[Forcada, Nuria; Macarulla, Marcel; Gangolells, Marta; Casals, Miquel] Univ Politecn Cataluna, Dept Construct Engn, E-08222 Barcelona, Spain	Forcada, N (corresponding author), Univ Politecn Cataluna, Dept Construct Engn, C Colom 11,Ed TR 5, E-08222 Barcelona, Spain.	nuria.forcada@upc.edu; marcel.macarulla@upc.edu; marta.gangoells@upc.edu; miquel.casals@upc.edu	Casals, Miquel/G-4187-2015; Marti, Marcel Macarulla/G-3518-2015; Gangolells, Marta/F-9161-2015; Forcada, Nuria/G-8420-2015	Casals, Miquel/0000-0001-5379-894X; Marti, Marcel Macarulla/0000-0002-5469-7291; Gangolells, Marta/0000-0001-7921-595X; Forcada, Nuria/0000-0003-2109-4205				42	32	32	4	27	TAYLOR & FRANCIS LTD	ABINGDON	4 PARK SQUARE, MILTON PARK, ABINGDON OX14 4RN, OXON, ENGLAND	0961-3218	1466-4321		BUILD RES INF	Build. Res. Informat.		2014	42	5					629	640		10.1080/09613218.2014.922266			12	Construction & Building Technology	Construction & Building Technology	AM8GW	WOS:000340111700007		Green Submitted			2021-12-21	
