PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Zhang, LY; Cheng, JJ				Zhang, Lianying; Cheng, Jiajia			Effect of Knowledge Leadership on Knowledge Sharing in Engineering Project Design Teams: The Role of Social Capital	PROJECT MANAGEMENT JOURNAL			English	Article						knowledge leadership; knowledge sharing; social capital; engineering project design team	TACIT KNOWLEDGE; GOVERNANCE MECHANISMS; INTEGRATION; TRUST; ARCHITECTS	Knowledge sharing is a precondition for engineering project design teams to achieve an efficient design; however, designers are not always willing to share knowledge with other team members. To improve knowledge sharing, this article investigates the effect of knowledge leadership on knowledge sharing in engineering project design teams by examining the role of social capital. Our results show a significant indirect effect of knowledge leadership on knowledge sharing through the mediating role of social capital. Therefore, effective knowledge sharing depends on knowledge leaders to develop a share vision, and promote a trustworthy and collaborative environment for designers.	[Zhang, Lianying] Tianjin Univ, Coll Management & Econ, Construct Management, Tianjin 300072, Peoples R China; [Cheng, Jiajia] Tianjin Univ, Coll Management & Econ, Tianjin 300072, Peoples R China	Zhang, LY (corresponding author), Tianjin Univ, Coll Management & Econ, Construct Management, Tianjin 300072, Peoples R China.	zhanglianying@tju.edu.cn; superjiacheng@163.com			National Natural Science Foundation of China (NSFC)National Natural Science Foundation of China (NSFC) [71272146]	The work described in this article is supported by the National Natural Science Foundation of China (NSFC, Project No. 71272146).		65	25	28	4	97	SAGE PUBLICATIONS INC	THOUSAND OAKS	2455 TELLER RD, THOUSAND OAKS, CA 91320 USA	8756-9728	1938-9507		PROJ MANAG J	Proj. Manag. J.	OCT-NOV	2015	46	5					111	124		10.1002/pmj.21525			14	Management	Business & Economics	CV9EQ	WOS:000364590600012					2021-12-21	
J	Tymvios, N; Gambatese, JA				Tymvios, Nicholas; Gambatese, John A.			Perceptions about Design for Construction Worker Safety: Viewpoints from Contractors, Designers, and University Facility Owners	JOURNAL OF CONSTRUCTION ENGINEERING AND MANAGEMENT			English	Article						Accident prevention; Accidents; Construction industry; Design; Occupational safety; Owners; Safety; Project planning and design		Decisions made before construction can affect safety on the construction site, either positively or negatively. This was observed from past research that identified the link between design decisions and fatalities. The concept of implementing design decisions that positively affect safety falls under the general concept of prevention through design (PtD), which attempts to identify and mitigate hazards early in the design process to eliminate the risks of injury or damage during construction. Prevention through design is practiced in other countries, primarily through legislation. The objective of this paper is to present the results of a survey that was conducted to identify construction industry stakeholders' views on the concept of PtD and gauge the possibility for implementing PtD in the U.S. construction industry through either legislation or other means. Four distinct groups were surveyed: engineers, architects, contractors, and owners. Within this study, PtD was described and introduced to survey participants as design for construction worker safety (DCWS) to differentiate PtD efforts in construction from efforts in other industries. The survey consisted of questions that asked about the industry's knowledge of PtD and the extent of PtD practice in the United States, participants' opinions on designer and owner safety knowledge and perceptions, and obstacles and enablers for designer participation in construction safety. The responses from the various groups were compared to identify the groups that are more receptive to the idea of designer participation in construction worker safety. The results showed that architects were the least receptive to the idea, whereas the other groups were more likely to be supportive, with some hesitations. Architects and engineers identified the existence of economic, legal, and contractual obstacles for designers to practice DCWS, whereas contractors only identified economic obstacles. No enablers were identified by any group. The research contributes additional information that can be used by construction industry practitioners and organizations desiring to expand and optimize PtD implementation in the United States. The research results can be used by project teams to plan for PtD education and training efforts on projects and by construction industry organizations to develop PtD diffusion strategies. (C) 2015 American Society of Civil Engineers.	[Tymvios, Nicholas] UNC Charlotte, Dept Engn Technol & Construct Management, 9201 Univ City Blvd, Charlotte, NC 28223 USA; [Gambatese, John A.] Oregon State Univ, Sch Civil & Construct Engn, 101 Kearney Hall, Corvallis, OR 97331 USA	Tymvios, N (corresponding author), UNC Charlotte, Dept Engn Technol & Construct Management, 9201 Univ City Blvd, Charlotte, NC 28223 USA.	ntymvios@uncc.edu; john.gambatese@oregonstate.edu						36	24	25	0	42	ASCE-AMER SOC CIVIL ENGINEERS	RESTON	1801 ALEXANDER BELL DR, RESTON, VA 20191-4400 USA	0733-9364	1943-7862		J CONSTR ENG M	J. Constr. Eng. Manage.	FEB	2016	142	2							04015078	10.1061/(ASCE)CO.1943-7862.0001067			11	Construction & Building Technology; Engineering, Industrial; Engineering, Civil	Construction & Building Technology; Engineering	DD7BP	WOS:000370079000029					2021-12-21	
J	Inayat, A; Melhem, H; Esmaeily, A				Inayat, Asfandyar; Melhem, Hani; Esmaeily, Asad			Critical Success Factors in an Agency Construction Management Environment	JOURNAL OF CONSTRUCTION ENGINEERING AND MANAGEMENT			English	Article						Critical success factors; Construction projects; Organizational backgrounds; Project perceived success; Spearman's test; Analytical hierarchy process; Organizational issues		This study aims at differentiating construction project critical success factors based on organizational backgrounds of project participants: contractor, construction manager (owner representative), and design firms. Construction professionals from diverse locales were asked to rate a list of 53 potential factors for the objectives of schedule, budget, and quality, and additionally compare the objectives for overall project success. The set of 53 factors was enriched by eliminating 13 factors that could not prove their statistical significance for even one of schedule, budget, or quality performances for any of the three organizations. Commissioning the 40 significant factors, an analytical hierarchy process was used to determine organization-based factor rankings for overall project success. Spearman's test on rankings of the 40 significant factors for overall project performance results in a highest level of correlation between the managers and contractor personnel (r(s) = 0.54), followed by that between the managers and the designers (r(s) = 0.50), and a least correlation between the contractor personnel and the designers (r(s) = 0.19). Hence for successful project implementation, professional construction managers have an edge over the designers in supervising the contractors. (C) 2014 American Society of Civil Engineers.	[Inayat, Asfandyar; Melhem, Hani; Esmaeily, Asad] Kansas State Univ, Dept Civil Engn, Manhattan, KS 66503 USA	Melhem, H (corresponding author), Kansas State Univ, Dept Civil Engn, Manhattan, KS 66503 USA.	ayi@ksu.edu; melhem@ksu.edu; asad@ksu.edu						14	12	12	1	28	ASCE-AMER SOC CIVIL ENGINEERS	RESTON	1801 ALEXANDER BELL DR, RESTON, VA 20191-4400 USA	0733-9364	1943-7862		J CONSTR ENG M	J. Constr. Eng. Manage.	JAN	2015	141	1							06014010	10.1061/(ASCE)CO.1943-7862.0000921			7	Construction & Building Technology; Engineering, Industrial; Engineering, Civil	Construction & Building Technology; Engineering	AW5WP	WOS:000346342100003					2021-12-21	
J	Won, PH				Won, PH			The comparison between visual thinking using computer and conventional media in the concept generation stages of design	AUTOMATION IN CONSTRUCTION			English	Article						concept generation; sketch; visual thinking; computer-aided design		The computer, the new media, reaches out and influences the behavior of design as it does almost every facet of life. In recent years, much research into the development of computer-aided design has looked at the concept generation stage of the design process. Most of these applied studies have focused on the testing of computer systems. On the other hand, there are also many studies on the visual thinking and cognitive behavior of designers while sketching or drawing in the stage of concept generation. From the synthesis of the two aforementioned disciplines, we can find that there exists a point of deficiency. That is, the cognitive research about designers using computers as sketching media is absent. It is this area that is discussed in the current paper. The fundamental analytic data of this research is the visual process chronicled from the sketching of subjects. The analytic data is the verbal data from the questions that the subjects are asked after sketching. The data is analyzed using three coding schemes. The cognitive appearance while designers generating concepts with computers or conventional media are propounded and discussed in this research. (C) 2001 Published by Elsevier Science B.V.	Natl Chiao Tung Univ, Grad Inst Appl Arts, Hsinchu 30050, Taiwan	Won, PH (corresponding author), Natl Chiao Tung Univ, Grad Inst Appl Arts, Hsinchu 30050, Taiwan.							25	34	34	0	6	ELSEVIER SCIENCE BV	AMSTERDAM	PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS	0926-5805			AUTOMAT CONSTR	Autom. Constr.	MAR	2001	10	3					319	325		10.1016/S0926-5805(00)00048-0			7	Construction & Building Technology; Engineering, Civil	Construction & Building Technology; Engineering	391HE	WOS:000166349900005					2021-12-21	
J	Gambatese, JA; Behm, M; Hinze, JW				Gambatese, JA; Behm, M; Hinze, JW			Viability of designing for construction worker safety	JOURNAL OF CONSTRUCTION ENGINEERING AND MANAGEMENT			English	Article								Designing for construction safety entails. consideration of the safety of construction workers in the design of a project. Research studies have identified the design aspect of projects as being a significant contributing factor to construction site accidents. Designing to eliminate or avoid hazards prior to exposure on the jobsite is also listed as the too priority in the hierarchy of controls common to the safety and health professions. Widespread implementation of the concept in the United States by engineering and architecture firms, however, is lacking due to perceived industry and project barriers. Given its absence from standard design practice, a question arises as to the viability of designing for safety as an intervention in the construction industry. This paper presents a pilot study that was conducted to investigate the practice of addressing construction worker safety when designing a project and, to determine the feasibility and practicality of such an intervention. Through interviews of architects and engineers, the study found that a large percentage of design professionals are interested and willing to implement the concept in practice. Among the perceived impacts of implementation, project cost and schedule were mentioned-most often along with limitations being placed on design creativity. The results of the pilot study indicate that designing for safety is a viable intervention in construction. The factors that impact the consideration of safety in-the design of a project do not entirely prohibit its implementation or make its implementation extremely impractical and therefore not feasible. Additionally, the outcomes of implementation provide sufficient motivation to implement the concept in practice. The paper describes the key changes needed for implementation of the concept in practice which include: a change in designer mindset toward safety; establishment of a motivational force to promote designing for safety; increase designer knowledge of the concept; incorporate construction safety knowledge in the design phase; utilize designers knowledgeable about design-for-safety modification's; make design for safety tools and guidelines available for use and reference; and mitigate designer liability exposure.	Oregon State Univ, Dept Civil Construct & Environm Engn, Corvallis, OR 97331 USA; E Carolina Univ, Dept Ind Technol, Greenville, NC 27858 USA; Univ Florida, Sr Sch Bldg Construct, Gainesville, FL 32611 USA	Gambatese, JA (corresponding author), Oregon State Univ, Dept Civil Construct & Environm Engn, Corvallis, OR 97331 USA.	john.gambatese@oregonstate.edu; behmm@mail.ecu.edu; hinze@ufl.edu		Behm, Michael/0000-0001-5715-4009				27	124	127	2	53	ASCE-AMER SOC CIVIL ENGINEERS	RESTON	1801 ALEXANDER BELL DR, RESTON, VA 20191-4400 USA	0733-9364	1943-7862		J CONSTR ENG M	J. Constr. Eng. Manage.	SEP	2005	131	9					1029	1036		10.1061/(ASCE)0733-9364(2005)131:9(1029)			8	Construction & Building Technology; Engineering, Industrial; Engineering, Civil	Construction & Building Technology; Engineering	958ZT	WOS:000231487400011					2021-12-21	
J	Stollmann, J				Stollmann, Joerg			Neighbourhood resilience in mass housing: co-production via research-by-design	BUILDING RESEARCH AND INFORMATION			English	Article						agency; built environment; collaboration; co-production; design education; housing; neighbourhood design; participation; resilience; resourcefulness; urban politics		In the debate on neighbourhood resilience, there is a demand for co-production involving inhabitants in adaptation processes. Neighbourhood resilience is discussed in terms of economic, ecological and socio-political capacities, making place-people relations a key factor. Academia-led research-by-design projects are engaging in resilience-building, but professional roles are still unclear. Architects, planners and urban designers often have limited knowledge about the specific community and the socio-economic impacts of their projects. This especially occurs in modernist mass-housing settlements within current conditions of neo-liberalization. Here, inhabitants and designers have only limited access to decision-making power and resources. More significantly, the spatial improvements might endanger major resources: the social cohesion and affordability of the neighbourhood. Using the concepts of collaboration (versus cooperation) and resourcefulness (versus resilience), this paper discusses the advantages and limits of academic design projects using two cases from the Academy of a New Gropiusstadt (AnG) in Berlin, Germany. Based on a process of community-based research-by-design, these projects activate spatial facilities and employ full-scale interventions to improve local resilience. Resourceful collaboration at the neighbourhood level demands new intermediary actors and designers as advocates with multi-scalar and transdisciplinary knowledge and abilities to assess and engage with the impacts of their co-produced design work.	[Stollmann, Joerg] Tech Univ Berlin, Fac 6, Inst Architecture, 152 Str 17 Juni, D-10623 Berlin, Germany	Stollmann, J (corresponding author), Tech Univ Berlin, Fac 6, Inst Architecture, 152 Str 17 Juni, D-10623 Berlin, Germany.	joerg.stollmann@tu-berlin.de						33	2	2	1	16	ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD	ABINGDON	2-4 PARK SQUARE, MILTON PARK, ABINGDON OX14 4RN, OXON, ENGLAND	0961-3218	1466-4321		BUILD RES INF	Build. Res. Informat.	OCT	2016	44	7					737	753		10.1080/09613218.2016.1217386			17	Construction & Building Technology	Construction & Building Technology	DW7YF	WOS:000383868800004					2021-12-21	
J	Zeng, RC; Chini, A; Ries, R				Zeng, Ruochen; Chini, Abdol; Ries, Robert			Innovative design for sustainability Integrating embodied impacts and costs during the early design phase	ENGINEERING CONSTRUCTION AND ARCHITECTURAL MANAGEMENT			English	Article						Embodied energy; Embodied emissions; Cost; Early design phase; Life cycle assessment; Buildings	LIFE-CYCLE ASSESSMENT; ENERGY MEASUREMENT; BUILDING-MATERIALS; STRUCTURAL DESIGN; CARBON; CONSTRUCTION; GREEN; OPTIMIZATION; EMISSIONS; FRAMEWORK	Purpose As green building movement is widespread throughout the world, low-energy building becomes the standard. A designer's selection of building systems and materials during early design phase becomes more important. It is essential that designers include embodied energy and emissions among other criteria they use in selecting materials during the design development phase of a building. The aim of this study is to develop a model to integrate the embodied energy, embodied emissions, and cost of the alternative structure and envelope systems of a building during the design development stage. Design/methodology/approach A conceptual model is proposed to integrate the embodied energy, embodied emissions, and cost of the alternative structure and envelope systems of a building. A case study is used to test the proposed model in predicting the embodied impacts and cost of structure and envelope systems for an educational building. Findings The proposed model can assist designers in making informed decisions at the early design stage and selecting alternative structure and envelope systems considering embodied impacts and costs. Originality/value Development of a model that can be used to support design decisions regarding sustainable design (embodied energy and embodied carbon emissions) and costs of buildings in early design phase.	[Zeng, Ruochen; Chini, Abdol; Ries, Robert] Univ Florida, ME Rinker Sr Sch Construct Management, Gainesville, FL 32611 USA	Zeng, RC (corresponding author), Univ Florida, ME Rinker Sr Sch Construct Management, Gainesville, FL 32611 USA.	r.zeng@ufl.edu; chini@ufl.edu; rries@ufl.edu						45	2	2	6	16	EMERALD GROUP PUBLISHING LTD	BINGLEY	HOWARD HOUSE, WAGON LANE, BINGLEY BD16 1WA, W YORKSHIRE, ENGLAND	0969-9988	1365-232X		ENG CONSTR ARCHIT MA	Eng. Constr. Archit. Manag.	APR 2	2021	28	3			SI		747	764		10.1108/ECAM-09-2019-0491		FEB 2020	18	Engineering, Industrial; Engineering, Civil; Management	Engineering; Business & Economics	RI3BF	WOS:000514453900001					2021-12-21	
J	Breen, J; Nottrot, R; Stellingwerff, M				Breen, J; Nottrot, R; Stellingwerff, M			Tangible virtuality - perceptions of computer-aided and physical modelling	AUTOMATION IN CONSTRUCTION			English	Article; Proceedings Paper	20th Conference on Design E-ducation - Connecting the Real and the Virtual (eCAADe 2002)	2002	WARSAW, POLAND			computer-aided modelling; rapid prototyping; virtual reality; design education; 3D printer		Designing-giving form to new objects or environments-is largely a question of anticipating the workings of spatial and material environments, which can become 'reality' only by being built. Until 'realized', a design is essentially a figment of the designer's imagination, although his or her ideas may be laid down and conveyed to others via specialized design media. In this way, impressions of the design may be shared with clients, colleagues or other 'actors' in the design process. Such products of the designer's imaging process can be relatively abstract or begin to approach future reality. Form & Media research can be 'revealing', stimulating insights concerning preferences, working processes and the effects of products of the designer's imagination. In the past 10 years, we have gained considerable practical experience with both virtual and tangible (scale) models. We have compared different techniques in conference workshops, within educational settings and in our Form & Media research laboratory. The research projects ranged from the development of practical techniques and working methods to protocol analyses of designing architects. This contribution draws comparisons between different computer-aided modelling techniques, with an indication of their perspectives, making use of the experience gained from various experiments in an educational context, and will highlight the potentials for different combinations of digital and physical modelling techniques. (C) 2003 Elsevier B.V. All rights reserved.	Delft Univ Technol, Fac Architecture, NL-2600 AA Delft, Netherlands	Breen, J (corresponding author), Delft Univ Technol, Fac Architecture, NL-2600 AA Delft, Netherlands.	j.i.h.breen@bk.tudelft.nl						7	11	11	0	11	ELSEVIER	AMSTERDAM	RADARWEG 29, 1043 NX AMSTERDAM, NETHERLANDS	0926-5805	1872-7891		AUTOMAT CONSTR	Autom. Constr.	NOV	2003	12	6					649	653		10.1016/S0926-5805(03)00053-0			5	Construction & Building Technology; Engineering, Civil	Construction & Building Technology; Engineering	740PJ	WOS:000186410500004					2021-12-21	
J	Hartmann, T				Hartmann, Timo			Semiotic User Interface Analysis of Building Information Model Systems	JOURNAL OF COMPUTING IN CIVIL ENGINEERING			English	Article						Building information modeling; Semiotics; User interaction; Symbols, 4D CAD; Signs	FRAMEWORK; EXCHANGE; BIM	To promote understanding of how to use building information (BI) systems to support communication, this paper uses computer semiotic theory to study how user interfaces of BI systems operate as a carrier of meaning. More specifically, the paper introduces a semiotic framework for the analysis of BI system user interfaces and provides a first illustrative application of the framework by analyzing the user interfaces of several state-of-the-art BI software systems. The outcomes of the analysis show that the semiotic framework can improve understanding of how well meaning can be exchanged between BI system developers and building designers, between BI systems and building designers, and between building designers among each other. With these outcomes, the paper shows that the framework allows for gaining insights about how signs are used to convey meaning within complex scenes presented by the BI system. Additionally, the framework also allows understanding of the features of single signs in isolation. These results illustrate that semiotic frameworks that consider BI systems as knowledge encoding devices, can provide researchers, BI system developers, and BI system users with new perceptions on the BI systems' user interfaces that allow for a better use, but also development and implementation of BI systems. (C) 2014 American Society of Civil Engineers.	Univ Twente, Dept Construct Management & Engn, Ctr Visualizat & Simulat Construct, NL-7500 AE Enschede, Netherlands	Hartmann, T (corresponding author), Univ Twente, Dept Construct Management & Engn, Ctr Visualizat & Simulat Construct, POB 217, NL-7500 AE Enschede, Netherlands.	t.hartmann@utwente.nl	Hartmann, Timo/C-5970-2009					21	1	1	0	24	ASCE-AMER SOC CIVIL ENGINEERS	RESTON	1801 ALEXANDER BELL DR, RESTON, VA 20191-4400 USA	0887-3801	1943-5487		J COMPUT CIVIL ENG	J. Comput. Civil. Eng.	SEP	2014	28	5			SI				A4014001	10.1061/(ASCE)CP.1943-5487.0000358			9	Computer Science, Interdisciplinary Applications; Engineering, Civil	Computer Science; Engineering	AS0YY	WOS:000344003800007					2021-12-21	
J	MURIE, A				MURIE, A			PRIVATIZATION AND RESTRUCTURING PUBLIC INVOLVEMENT IN HOUSING PROVISION IN BRITAIN	BUILDING RESEARCH AND INFORMATION			English	Article						UK HOUSING POLICIES; PRIVATIZATION; DEREGULATION; PRIVATE PROVISION		Recommended reading for providers and designers of housing. The process of privatization has involved an increase in central control and in contrast to trends in other countries a considerable centralization of policy has occurred in the UK in recent years [20].		MURIE, A (corresponding author), HERIOT WATT UNIV,DEPT PLANNING & HOUSING,LAURISTON PL,EDINBURGH EH3 9DF,SCOTLAND.							19	0	0	0	0	E & FN SPON	LONDON	2-6 BOUNDARY ROW, LONDON, ENGLAND SE1 8HN	0961-3218			BUILD RES INF	Build. Res. Informat.	JAN-FEB	1994	22	1					55	62		10.1080/09613219408727346			8	Construction & Building Technology	Construction & Building Technology	PA081	WOS:A1994PA08100006					2021-12-21	
J	KUPRITZ, VW				KUPRITZ, VW			PRIVACY REGULATION IN WORK ORGANIZATIONS - A CASE-STUDY	BUILDING RESEARCH AND INFORMATION			English	Article						SPACE PLANNING; PRIVACY; PRODUCTION ENGINEERING; USA		This study identifies physical elements of design devised or deployed by designers, that the engineers perceive as regulating privacy. The information gathered by the author is directly applicable to space planning standards at the company and, pending further research, could be applied to other situations.		KUPRITZ, VW (corresponding author), UNIV TENNESSEE,COLL HUMAN ECOL,1215 W CUMBERLAND AVE,KNOXVILLE,TN 37996, USA.							1	0	0	1	2	E & FN SPON	LONDON	2-6 BOUNDARY ROW, LONDON, ENGLAND SE1 8HN	0961-3218			BUILD RES INF	Build. Res. Informat.	JAN-FEB	1995	23	1					17	23		10.1080/09613219508727419			7	Construction & Building Technology	Construction & Building Technology	QJ289	WOS:A1995QJ28900005					2021-12-21	
J	Wang, YH				Wang, YH			Coordination issues in Chinese large building projects	JOURNAL OF MANAGEMENT IN ENGINEERING			English	Article								After the year of 1990, many large-scale building projects mushroomed in China due to the increase of construction investments. From that time, many designers from the Western countries stepped into this new market to find new opportunities. Their appearance stimulated some positive changes of the local community, but also raised many concerns. The writer made a survey of seven projects in China designed by foreign design firms. Using the information from the survey, this paper evaluates the positive and negative effects of the foreign design on the Chinese construction market and the local community. According to the survey, one of the most conspicuous negative effects is the coordination issue between the foreign designers and the local project participants. This paper analyzes the different backgrounds of the Chinese and the Western construction industries as well as other factors that contribute to the coordination issue. It also evaluates and proposes some measures trying to solve this problem.	Univ Kentucky, Dept Civil Engn, Lexington, KY 40506 USA	Wang, YH (corresponding author), Univ Kentucky, Dept Civil Engn, Lexington, KY 40506 USA.		Wang, Yuhong/N-7434-2017; Wang, Yuhong/J-5216-2014	Wang, Yuhong/0000-0002-4506-4230; Wang, Yuhong/0000-0002-4506-4230				5	28	29	0	4	ASCE-AMER SOC CIVIL ENGINEERS	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017-2398 USA	0742-597X			J MANAGE ENG	J. Manage. Eng.	NOV-DEC	2000	16	6					54	61		10.1061/(ASCE)0742-597X(2000)16:6(54)			8	Engineering, Industrial; Engineering, Civil	Engineering	367HA	WOS:000090054600023					2021-12-21	
J	Park, H; Meacham, BJ; Dembsey, NA; Goulthorpe, M				Park, Haejun; Meacham, Brian J.; Dembsey, Nicholas A.; Goulthorpe, Mark			Integration of fire safety and building design	BUILDING RESEARCH AND INFORMATION			English	Article						building design; design development; design process; fire safety; performance assessment; performance-based		A new framework is presented to facilitate better incorporation of building fire safety performance options into the building design process. Based on the building design process and key design decisions undertaken at each phase, a knowledge set is developed to aid building designers to understand better the effects of design decisions on building fire performance. This also minimizes potential competing objectives in later design phases by sharing necessary concerns in advance. Drawing on the knowledge set, a conceptual building fire safety evaluation tool illustrates how primary building designers and fire safety engineers can quantitatively assess fire safety performance for different solutions. It is shown how building fire safety performance attributes can be arranged by building design phase, how various scenarios can be explored, and how appropriately balanced building design and fire safety design solutions can be identified at different phases of the building design process.	[Park, Haejun; Meacham, Brian J.; Dembsey, Nicholas A.] Worcester Polytech Inst, Dept Fire Protect Engn, Worcester, MA 01609 USA; [Goulthorpe, Mark] MIT, Dept Architecture, Cambridge, MA 02139 USA	Park, H (corresponding author), Worcester Polytech Inst, Dept Fire Protect Engn, 100 Inst Rd, Worcester, MA 01609 USA.	prkhjn@yahoo.com; bmeacham@wpi.edu; ndembsey@wpi.edu; mg_decoi@mit.edu		Meacham, Brian/0000-0002-8562-3471; Park, Haejun/0000-0002-7486-6929				36	4	4	7	29	TAYLOR & FRANCIS LTD	ABINGDON	4 PARK SQUARE, MILTON PARK, ABINGDON OX14 4RN, OXON, ENGLAND	0961-3218	1466-4321		BUILD RES INF	Build. Res. Informat.		2014	42	6					696	709		10.1080/09613218.2014.913452			14	Construction & Building Technology	Construction & Building Technology	AP8FW	WOS:000342315300004					2021-12-21	
J	Huang, XY; Hinze, J				Huang, XY; Hinze, J			Owner's role in construction safety	JOURNAL OF CONSTRUCTION ENGINEERING AND MANAGEMENT			English	Article							CONSTRUCTABILITY; COSTS	Despite dramatic improvements in recent decades, the construction industry continues to be one of the industries with the poorest safety records. Recent improvements are due, in part, to the concerted efforts of owners, contractors, subcontractors, and designers. While past safety studies have investigated the roles of contractors, subcontractors, and designers, the owner's impact on construction safety has not been previously investigated. This paper will present the results of a study on the owner's role in construction safety. Data were obtained by conducting interviews on large construction projects. The relationship between project safety performance and the owner's influence was examined, with particular focus on project characteristics, the selection of safe contractors, contractual safety requirements, and the owner's participation in safety management during project execution. By identifying practices of owners that are associated with good project safety performances, guidance is provided on how owners directly impact safety performance.	Intel Prod Shanghai Ltd, Shanghai 200131, Peoples R China; Univ Florida, Sr Sch Bldg Construct, Coll Design Construct & Planning, Gainesville, FL 32611 USA	Huang, XY (corresponding author), Intel Prod Shanghai Ltd, 999 Ying Lun Rd,Wai Gao Qiao Free Trade Zone, Shanghai 200131, Peoples R China.							27	133	136	2	28	ASCE-AMER SOC CIVIL ENGINEERS	RESTON	1801 ALEXANDER BELL DR, RESTON, VA 20191-4400 USA	0733-9364	1943-7862		J CONSTR ENG M	J. Constr. Eng. Manage.	FEB	2006	132	2					164	173		10.1061/(ASCE)0733-9364(2006)132:2(164)			10	Construction & Building Technology; Engineering, Industrial; Engineering, Civil	Construction & Building Technology; Engineering	005ZI	WOS:000234864500008					2021-12-21	
J	Rafiq, MY; Mathews, JD; Bullock, GN				Rafiq, MY; Mathews, JD; Bullock, GN			Conceptual building design - Evolutionary approach	JOURNAL OF COMPUTING IN CIVIL ENGINEERING			English	Article						algorithms; optimization; conceptual design; building design; object-oriented language		Issues relating to the application of the genetic algorithm (GA) to conceptual building design are addressed and designer support techniques are introduced. Particular attention is given to methods for representing domain knowledge, necessary for creating a general building design model, and techniques that pen-nit the manipulation of both structural and architectural design aspects so that the power of the GA is effectively exploited to support the role of the designer as a decision maker. An example of a decision support system is presented, and its robustness and power of knowledge discovery are demonstrated by means of a parametric study. The role of human-computer interaction in knowledge discovery is also considered, both in the context of better understanding of the design domain and as a tool to increase user confidence in the outcome. This paper is addressed toward readers involved in conceptual building design who have basic knowledge of genetic algorithms.	Univ Plymouth, Sch Civil & Struct Engn, Plymouth PL1 2DE, Devon, England	Rafiq, MY (corresponding author), Univ Plymouth, Sch Civil & Struct Engn, Palace Court,Palace St, Plymouth PL1 2DE, Devon, England.	mrafiq@plymouth.ac.uk; gbullock@plymouth.ac.uk						24	36	36	0	9	ASCE-AMER SOC CIVIL ENGINEERS	RESTON	1801 ALEXANDER BELL DR, RESTON, VA 20191-4400 USA	0887-3801	1943-5487		J COMPUT CIVIL ENG	J. Comput. Civil. Eng.	JUL	2003	17	3					150	158		10.1061/(ASCE)0887-3801(2003)17:3(150)			9	Computer Science, Interdisciplinary Applications; Engineering, Civil	Computer Science; Engineering	692FX	WOS:000183651600004					2021-12-21	
