PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Hossain, MA; Raiymbekov, D; Nadeem, A; Kim, JR				Hossain, Md Aslam; Raiymbekov, Dinmukhambet; Nadeem, Abid; Kim, Jong Ryeol			Delay causes in Kazakhstan's construction projects and remedial measures	INTERNATIONAL JOURNAL OF CONSTRUCTION MANAGEMENT			English	Article; Early Access						Delay causes; project parties; construction project types; remedial measures		Delay in construction projects is a major concern. Research was conducted to find the construction delay causes and mitigation measures. Literature reveals that different countries experience various causes of delays and significances of these causes are different based on project types. This study explores delay causes in Kazakhstan's construction industry and analyzes their influence on different types of construction projects. Fifty-five delay causes relevant to construction projects in Kazakhstan have been identified through literature review and primary interviews with selected construction professionals. Afterwards, a comprehensive survey was conducted among the industry professionals. The survey results show that different delay causes have different importance based on the project types (industrial, residential, commercial, etc). Moreover, project parties (client, contractor and consultant) have different views on the delay causes. Accordingly, the study ranks delay causes based on project parties and project types and compares their correlations. Finally, recommendations for the most prominent delay causes have been provided. This study provides better understanding on delay causes and gives important guideline for stakeholders of Kazakhstani construction industry and other construction professionals in the world to control their projects. Similar studies can be conducted in other countries to identify causes and remedial measures for delays.	[Hossain, Md Aslam; Raiymbekov, Dinmukhambet; Nadeem, Abid; Kim, Jong Ryeol] Nazarbayev Univ, Dept Civil & Environm Engn, Nur Sultan, Kazakhstan	Hossain, MA (corresponding author), Nazarbayev Univ, Dept Civil & Environm Engn, Nur Sultan, Kazakhstan.	md.hossain@nu.edu.kz	Nadeem, Abid/F-6641-2016	Nadeem, Abid/0000-0002-2136-8571; Hossain, Md Aslam/0000-0002-6897-4640				43	3	3	0	4	TAYLOR & FRANCIS LTD	ABINGDON	2-4 PARK SQUARE, MILTON PARK, ABINGDON OR14 4RN, OXON, ENGLAND	1562-3599	2331-2327		INT J CONSTR MANAG	Int. J. Constr. Manag.												10.1080/15623599.2019.1647635		JUL 2019	19	Management	Business & Economics	IR0RF	WOS:000481147600001					2021-12-22	
J	Chao, LC; Chien, CF				Chao, Li-Chung; Chien, Ching-Fa			Estimating Project S-Curves Using Polynomial Function and Neural Networks	JOURNAL OF CONSTRUCTION ENGINEERING AND MANAGEMENT			English	Article								The S-curve is a graphical representation of a construction project's cumulative progress from start to finish. While S-curves for project control during construction should be estimated analytically based on a schedule of activity times, empirical estimation methods using various mathematical S-curve formulas have been developed for initial planning at predesign stages, with the mean for past similar projects often used as the basis of prediction. In an attempt to make an improvement, a succinct cubic polynomial function for generalizing S-curves is proposed and a comparison with existing formulas shows its advantages of accuracy and simplicity. Based on an analysis of the attributes and actual progress of 101 projects, four factors, i.e., contract amount, duration, type of work, and location, are then used as the inputs of a model developed for estimating S-curves as represented by the polynomial parameters. For model development, it is proposed to use neural networks for their ability to perform complex nonlinear mapping. The neural network model is compared with statistical models with respect to modeling and testing accuracy. The results show that the presented methodology can achieve error reduction consistently, thereby being potentially useful for owners and contractors in early financial planning and checking schedule-based estimates.	[Chao, Li-Chung] Natl Kaohsiung First Univ Sci & Technol, Dept Construct Engn, Kaohsiung 824, Taiwan; [Chien, Ching-Fa] Natl Kaohsiung First Univ Sci & Technol, Inst Engn Sci & Technol, Kaohsiung 824, Taiwan	Chao, LC (corresponding author), Natl Kaohsiung First Univ Sci & Technol, Dept Construct Engn, Kaohsiung 824, Taiwan.	ccf@dbnsa.gov.tw; ccf@dbnsa.gov.tw						15	24	24	0	9	ASCE-AMER SOC CIVIL ENGINEERS	RESTON	1801 ALEXANDER BELL DR, RESTON, VA 20191-4400 USA	0733-9364	1943-7862		J CONSTR ENG M	J. Constr. Eng. Manage.	MAR	2009	135	3					169	177		10.1061/(ASCE)0733-9364(2009)135:3(169)			9	Construction & Building Technology; Engineering, Industrial; Engineering, Civil	Construction & Building Technology; Engineering	407YT	WOS:000263400900004					2021-12-22	
J	Li, M; Baek, M; Ashuri, B				Li, M.; Baek, M.; Ashuri, B.			Forecasting Ratio of Low Bid to Owner's Estimate for Highway Construction	JOURNAL OF CONSTRUCTION ENGINEERING AND MANAGEMENT			English	Article						Ratio of low bid to owner's estimate; Seasonal autoregressive integrated moving average (ARIMA); Time series analysis; Construction bidding; Cost estimating	COST; PRICES; RISK; MODELS; NUMBER	Several state departments of transportation (state DOTs) have encountered significant challenges to accurately estimate costs of their highway projects. It is not uncommon that states' DOT estimates (owner's estimates) are significantly different from contractors' submitted bids. This is a critical problem for state highway agencies that strive to develop more accurate cost estimates, deliver projects within the budget, and optimize constrained funds for their highway programs. This inaccuracy problem is a temporal issue since the engineer's estimate is developed ahead of time before the project is advertised and bids are received. The question that transportation agencies are interested in finding an answer to is: are there any significant risk factors in the construction market indicating to the increased likelihood of the deviation between owner's estimate and the submitted low bid? In this research, a temporal perspective is selected to answer this question through identifying risk factors affecting the accuracy of the owner's estimate. The ratio of low bid to owner's estimate is examined using time-series analysis. The objectives of this research are to (1) examine several variables representing local highway construction market, overall construction market, macroeconomic conditions, and energy market, to identify the leading indicators of ratio of low bid to owner's estimate; and (2) use the identified leading indicators to develop an appropriate time-series model to forecast the ratio of low bid to owner's estimate. Four variables are identified as the major leading indicators: (1) number of projects awarded in the same month at the state level; (2) average number of bidders last month; (3) producer price index for steel mill products (PPISM); and (4) construction cost index (CCI). Several seasonal autoregressive integrated moving average with explanatory variable (ARIMAX) models are developed that are capable of forecasting the ratio of low bid to owner's estimate with a high accuracy. This research contributes to the state of knowledge of analyzing the difference between owner's estimate and low bid through: (1) identification of leading indicators of ratio of low bid to owner's estimate that convey the extent of risk and uncertainty associated with construction projects at the cost estimation phase; and (2) development of appropriate multivariate time-series models (i.e., ARIMAX models) to predict the ratio of low bid to owner's estimate. It is anticipated that the results will help cost estimating professionals in transportation agencies better understand the variability between their estimates and submitted bids by highway contractors, and thus, prepare more accurate cost estimates and develop appropriate risk management strategies for enhanced decision-making. (c) 2020 American Society of Civil Engineers.	[Li, M.] Georgia Inst Technol, Sch Civil & Environm Engn, 790 Atlantic Dr NW, Atlanta, GA 30332 USA; [Baek, M.] Kennesaw State Univ, Dept Construct Management, 40A Polytech Ln, Marietta, GA 30060 USA; [Ashuri, B.] Georgia Inst Technol, Econ Sustainable Built Environm Lab, Sch Civil & Environm Engn, 280 Ferst Dr, Atlanta, GA 30332 USA; [Ashuri, B.] Georgia Inst Technol, Sch Bldg Construct, 280 Ferst Dr, Atlanta, GA 30332 USA	Ashuri, B (corresponding author), Georgia Inst Technol, Econ Sustainable Built Environm Lab, Sch Civil & Environm Engn, 280 Ferst Dr, Atlanta, GA 30332 USA.; Ashuri, B (corresponding author), Georgia Inst Technol, Sch Bldg Construct, 280 Ferst Dr, Atlanta, GA 30332 USA.	mingshuli@gatech.edu; mbaek@kennesaw.edu; baabak@gatech.edu		Baek, Minsoo/0000-0002-2452-7670; Li, Mingshu/0000-0002-5129-6097; Ashuri, Baabak/0000-0002-4320-1035				56	2	2	4	4	ASCE-AMER SOC CIVIL ENGINEERS	RESTON	1801 ALEXANDER BELL DR, RESTON, VA 20191-4400 USA	0733-9364	1943-7862		J CONSTR ENG M	J. Constr. Eng. Manage.	JAN 1	2021	147	1							04020157	10.1061/(ASCE)CO.1943-7862.0001970			12	Construction & Building Technology; Engineering, Industrial; Engineering, Civil	Construction & Building Technology; Engineering	SK8DH	WOS:000656445200002					2021-12-22	
J	Chen, Y; Hu, ZG; Liu, Q				Chen, Yun; Hu, Zhigen; Liu, Quan			EXPLORING THE PROPERTIES OF COST OVERRUN RISK PROPAGATION NETWORK (CORPN) FOR PROMOTING COST MANAGEMENT	JOURNAL OF CIVIL ENGINEERING AND MANAGEMENT			English	Article						cost management; construction cost overrun; cost overrun risks; cost overrun risk propagation network; complex network theory; case analysis	CONSTRUCTION; INFRASTRUCTURE; SAFETY; MODEL	Construction cost overrun chronically plagues contractors. To address the issue, numerous studies have explored cost overrun risks (CORs). Nevertheless, their methods of identifying risk relationship are susceptible to experts' experience. In addition, they fail to unearth the relationship structure information and analyze the risk propagation effect. To fill these gaps, this paper intends to propose a methodology that integrates the engineering case analysis and complex network theory, so as to obtain a stable relationship structure and reveal its inherent property. First, 52 CORs and 158 risk paths are extracted from 156 engineering cases, followed by the establishment of a cost overrun risk propagation network (CORPN). Finally, the statistical properties of CORPN are explored. The results indicate that CORPN presents the topological property of heterogeneity. A large number of risk paths can be blocked through preventing the CORs with large total degree, like delay in construction period and engineering quantity increase. Meanwhile, CORPN shows the small-world property. The efficiency of risk propagation can be reduced through preventing the CORs with high betweenness centrality, such as lack of technical skill and experience. These findings contribute to the formulation of beforehand strategies that promote the cost management.	[Chen, Yun; Hu, Zhigen; Liu, Quan] Wuhan Univ, Sch Water Resources & Hydropower Engn, Wuhan, Hubei, Peoples R China; [Chen, Yun; Hu, Zhigen; Liu, Quan] Wuhan Univ, State Key Lab Water Resources & Hydropower Engn S, Wuhan, Hubei, Peoples R China	Hu, ZG (corresponding author), Wuhan Univ, Sch Water Resources & Hydropower Engn, Wuhan, Hubei, Peoples R China.; Hu, ZG (corresponding author), Wuhan Univ, State Key Lab Water Resources & Hydropower Engn S, Wuhan, Hubei, Peoples R China.	zhigenhu@whu.edu.cn		Chen, Yun/0000-0002-3706-9883; Hu, Zhigen/0000-0002-2630-1296	National Natural Science Foundation of ChinaNational Natural Science Foundation of China (NSFC) [51779195]	This work was supported by the "National Natural Science Foundation of China" under Grant [number 51779195].		54	9	9	6	26	VILNIUS GEDIMINAS TECH UNIV	VILNIUS	SAULETEKIO AL 11, VILNIUS, LT-10223, LITHUANIA	1392-3730	1822-3605		J CIV ENG MANAG	J. Civ. Eng. Manag.		2019	25	1					1	18		10.3846/jcem.2019.7462			18	Engineering, Civil	Engineering	HK2JO	WOS:000457736700001		gold			2021-12-22	
J	Lindblad, H; Gustavsson, TK				Lindblad, Hannes; Karrbom Gustavsson, Tina			Public clients ability to drive industry change: the case of implementing BIM	CONSTRUCTION MANAGEMENT AND ECONOMICS			English	Article						industry change; innovation; client; project manager; absorptive capacity; building information modelling; procurement	INFORMATION MODELING BIM; ABSORPTIVE-CAPACITY; INNOVATION; ENVIRONMENT; ORGANIZATIONS; FRAMEWORK; DESIGN	Public clients are proposed as key actors in driving construction industry change towards a more sustainable, efficient and productive industry. Based on how they procure consultants and contractors, it is argued that public clients have the power and are in the position to act as "innovation supporters" and "change agents." However, the client's role as a driver of change and innovation is oversimplified and there is a need for further investigation into the client's ability to drive industry change. This paper presents a case study of a public client's initiative to drive industry change through the implementation of Building Information Modelling (BIM). We do this by investigating the process of intra-organisational change at the public client by mapping the client's absorptive capacity for change. The case study shows difficulties in turning the external knowledge into actual transformation when implementing a systemic innovation such as BIM. Findings contribute to the literature on public clients as drivers of change and innovation in construction and are relevant to research on public clients as drivers for industry change and innovation and to research on BIM as a game changer.	[Lindblad, Hannes] Royal Inst Technol KTH, Dept Civil & Architectural Engn, Stockholm, Sweden; [Karrbom Gustavsson, Tina] Royal Inst Technol KTH, Real Estate & Construct Management, Stockholm, Sweden	Lindblad, H (corresponding author), Kungliga TH, Dept Civil & Architectural Engn, Teknikringen 78A, S-10044 Stockholm, Sweden.	hannes.lindblad@abe.kth.se						75	5	5	3	5	ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD	ABINGDON	2-4 PARK SQUARE, MILTON PARK, ABINGDON OX14 4RN, OXON, ENGLAND	0144-6193	1466-433X		CONSTR MANAG ECON	Constr. Manag. Econ.	JAN 2	2021	39	1					21	35		10.1080/01446193.2020.1807032		AUG 2020	15	Business	Business & Economics	PM6TY	WOS:000563391200001		hybrid			2021-12-22	
J	Salas, R; Hallowell, M; Balaji, R; Bhandari, S				Salas, Rico; Hallowell, Matthew; Balaji, Rajagopalan; Bhandari, Siddharth			Safety Risk Tolerance in the Construction Industry: Cross-Cultural Analysis	JOURNAL OF CONSTRUCTION ENGINEERING AND MANAGEMENT			English	Article						Construction; Safety; Risk tolerance; Situational awareness; Cross-culture; Fundamental social cause	PERCEPTION; MANAGEMENT; HEALTH	Disparities in worker risk tolerance may create barriers to implementing safety management systems and improving safety performance. At present, it is unclear if and to what extent construction safety risk tolerance vary across broad geographic regions. To better understand patterns in these sociocultural constructs, a survey of building trade contractors and subcontractors was administered. Using principal component analysis and K-means clustering, the determinants of risk tolerance were analyzed for 11,997 construction workers from 17 countries via controlled sampling for equal representation. The analysis showed that risk tolerance is influenced and linked by individual and sociocultural determinants, i.e., affective associations, control beliefs, safety culture, and risk-taking attitudes. Differences and distinct groupings were observed when the derived global risk tolerance scores were compared to country-specific risk-tolerance scores. This study contributes to the literature by empirically identifying determinants of risk tolerance and quantifying cross-cultural disparities in risk tolerance. It was found that the natural grouping of countries, based on their risk-tolerance determinants, coincides with their ancestral heritage and socioeconomic systems. The results can be used to inform policymakers, stakeholders, safety professionals, and industry leaders to improve safety decisions in the workplace, promote strong situational awareness, design structural policies, and implement safety programs.	[Salas, Rico; Hallowell, Matthew; Balaji, Rajagopalan] Univ Colorado, Dept Civil Environm & Architectural Engn, 1111 Engn Dr, Boulder, CO 80309 USA; [Bhandari, Siddharth] Western Michigan Univ, Dept Civil & Construct Engn, 1903 W Michigan Ave, Kalamazoo, MI 49008 USA	Salas, R (corresponding author), Univ Colorado, Dept Civil Environm & Architectural Engn, 1111 Engn Dr, Boulder, CO 80309 USA.	rico.salas@colorado.edu; matthew.hallowell@colorado.edu; balajir@colorado.edu; siddharth.bhandari@wmich.edu		Bhandari, Siddharth/0000-0002-0039-5407; Salas, Rico/0000-0002-4692-8416				31	3	3	8	34	ASCE-AMER SOC CIVIL ENGINEERS	RESTON	1801 ALEXANDER BELL DR, RESTON, VA 20191-4400 USA	0733-9364	1943-7862		J CONSTR ENG M	J. Constr. Eng. Manage.	APR 1	2020	146	4							04020022	10.1061/(ASCE)CO.1943-7862.0001789			13	Construction & Building Technology; Engineering, Industrial; Engineering, Civil	Construction & Building Technology; Engineering	KO4TC	WOS:000515543000014					2021-12-22	
J	Hanna, AS; Iskandar, KA; Lotfallah, W				Hanna, Awad S.; Iskandar, Karim A.; Lotfallah, Wafik			Benchmarking project performance: a guideline for assessing vulnerability of mechanical and electrical projects to productivity loss	CONSTRUCTION MANAGEMENT AND ECONOMICS			English	Article						Productivity; quantitative analysis; risk management	LABOR PRODUCTIVITY; CHANGE ORDERS; IMPACT; EFFICIENCY; OVERTIME; MODEL	Loss of productivity is a contentious issue that has a profound impact on modern construction, yet existing literature provides no quantitative, data-driven method to compare the productivity of different construction projects or to assess their vulnerability to productivity loss. A new mathematically derived metric, called the "Risk of Productivity Loss (RPL)" score, provides such a method. RPL is a function of multiple distinct productivity factors. The RPL score is developed from a dataset of 166 electrical and mechanical projects, which collectively amount to 7.2 million labour hours. This large sample size makes the RPL score a reliable productivity benchmark for the electrical and mechanical construction industries due to their labour-intensive nature. The higher the RPL score, the higher the risk that a given project will suffer from productivity losses. To supplement the mathematical formula presented, objective data-based weights for multiple key productivity factors have been identified, reducing the subjectivity that affects many of the existing weighting assessment methods. RPL provides the industry with a single metric that allows tracking and assessment of productivity for multiple projects at a time so that a contractor may assess the successful reduction of productivity risk factors within the projects in their company.	[Hanna, Awad S.] Univ Wisconsin, Construct Engn & Management, Madison, WI 53706 USA; [Iskandar, Karim A.; Lotfallah, Wafik] Univ Wisconsin, Dept Civil & Environm Engn, 2256 Engn Hall,1415 Engn Dr, Madison, WI 53706 USA; [Lotfallah, Wafik] Amer Univ Cairo, Dept Math & Actuarial Sci, New Cairo, Egypt	Hanna, AS (corresponding author), Univ Wisconsin, Dept Civil & Environm Engn, 2256 Engn Hall,1415 Engn Dr, Madison, WI 53706 USA.	ashanna@wisc.edu	Hanna, Awad/AAE-4219-2021					17	1	1	0	1	ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD	ABINGDON	2-4 PARK SQUARE, MILTON PARK, ABINGDON OX14 4RN, OXON, ENGLAND	0144-6193	1466-433X		CONSTR MANAG ECON	Constr. Manag. Econ.	FEB 1	2019	37	2					101	111		10.1080/01446193.2018.1513160			11	Business	Business & Economics	HM0IE	WOS:000459130000004					2021-12-22	
J	Diab, MF; Varma, A; Panthi, K				Diab, Mohamed F.; Varma, Amiy; Panthi, Kamalesh			Modeling the Construction Risk Ratings to Estimate the Contingency in Highway Projects	JOURNAL OF CONSTRUCTION ENGINEERING AND MANAGEMENT			English	Article						Risk; Planning; Contingency; Highway; Parametric modeling; Contracting		Past studies have highlighted the importance of risk assessment in construction projects and have recommended different ways to respond to potential risks that may develop over the different phases of the project. One of the strategies to respond to risk is through the proper allocation of contingency amounts. The purpose of this research paper is to assess perceived ratings of cost and schedule impact, and relative importance of the identified risk drivers on cost contingency amounts. The preidentified risk drivers were evaluated using survey responses from professionals in the context of highway transportation projects. The stepwise regression modeling was used to analyze the dependency relationship between predetermined cost contingency amounts in these projects and the perceived ratings of risk drivers assessed by project professionals. The study found that inadequate constructability reviews had a significant influence on determining owner's contingency, whereas changes by owner's request impacted both the owner's and the contractor's contingency amount, and also had a significant impact on a project schedule. The models developed and the methodology used in developing these models could be used in the planning phase of similar highway construction projects to apportion risk-appropriate contingency percentage. (C) 2017 American Society of Civil Engineers.	[Diab, Mohamed F.] Minnesota State Univ, Dept Construct Management, Mankato, MN 56001 USA; [Varma, Amiy] North Dakota State Univ, Dept Civil & Environm Engn, Fargo, ND 58105 USA; [Panthi, Kamalesh] East Carolina Univ, Dept Construct Management, Greenville, NC 27858 USA	Diab, MF (corresponding author), Minnesota State Univ, Dept Construct Management, Mankato, MN 56001 USA.	mohamed.diab@mnsu.edu; amiy.varma@ndsu.edu; panthik@ecu.edu		Varma, Amiy/0000-0002-0642-5793				30	13	13	0	33	ASCE-AMER SOC CIVIL ENGINEERS	RESTON	1801 ALEXANDER BELL DR, RESTON, VA 20191-4400 USA	0733-9364	1943-7862		J CONSTR ENG M	J. Constr. Eng. Manage.	AUG	2017	143	8							04017041	10.1061/(ASCE)CO.1943-7862.0001334			9	Construction & Building Technology; Engineering, Industrial; Engineering, Civil	Construction & Building Technology; Engineering	EY1KB	WOS:000403723700014					2021-12-22	
J	Lopez, R; Chong, HY; Moon, S; Wang, XY				Lopez, Robert; Chong, Heap-Yih; Moon, Sungkon; Wang, Xiangyu			CASE STUDY ON SUBCONTRACTING ARRANGEMENTS IN THE SCAFFOLDING SUPPLY CHAIN OF A LIQUEFIED NATURAL GAS INFRASTRUCTURE PROJECT	JOURNAL OF CIVIL ENGINEERING AND MANAGEMENT			English	Article						liquefied natural gas; infrastructure; outsourcing; scaffolding; subcontracting; supply chain	CONSTRUCTION; SAFETY; BAMBOO; WORK	The objective of the study presented in this paper is to determine the characteristics of the scaffolding supply chain in a liquefied natural gas (LNG) infrastructure project. This research is significant as the outsourcing of scaffolding is integral to its use and productivity toward LNG infrastructure project completion. As such, this paper presents the research undertaken on the subcontracting of scaffold manufacturing, supplying and delivering. It focuses upon the organisations, management and control in scaffolding subcontracting. A comparative analysis of three organisations was carried out to reveal issues with current practice in manufacturing, supplying and delivering scaffold products for assembly onsite. Their management and control approaches are also compared and contrasted. It is found that, while the divided contract approach may help save costs, enhance market exposure and is ideal when choice of subcontractor is limited, its risks can impact upon the entire project and be difficult for the contractor to control. The limited background in scaffolding studies and importance of subcontracting within LNG infrastructure projects has made this research timely. This paper identifies issues in relation to quality assurance, warranties and rework, which have the potential to mitigate any cost benefits obtained from subcontracting practices within this supply chain.	[Lopez, Robert; Chong, Heap-Yih] Curtin Univ, Fac Humanities, Sch Built Environm SoBE, GPO Box U1987, Perth, WA 6845, Australia; [Moon, Sungkon] Swinburne Univ Technol, Fac Sci Engn & Technol, Sch Engn, Ctr Sustainable Infrastruct, Level 8,ATC,John St, Melbourne, Vic 3122, Australia; [Wang, Xiangyu] Curtin Univ, Fac Humanities, Australasian Joint Res Ctr Bldg Informat Modellin, GPO Box U1987, Perth, WA 6845, Australia; [Wang, Xiangyu] Kyung Hee Univ, Coll Human Ecol, Dept Housing & Interior Design, 26 Kyungheedae Ro, Seoul 130701, South Korea	Lopez, R (corresponding author), Curtin Univ, Fac Humanities, Sch Built Environm SoBE, GPO Box U1987, Perth, WA 6845, Australia.	r.lopez@curtin.edu.au	Wang, Xiangyu/B-6232-2013; Chong, Heap-Yih/M-8354-2017	Chong, Heap-Yih/0000-0002-6080-7530; Lopez, Robert/0000-0001-8855-6342; Wang, Xiangyu/0000-0001-8718-6941	ARCAustralian Research Council [LP140100873]	This work was supported by the ARC [grant number LP140100873].		48	4	4	3	12	VILNIUS GEDIMINAS TECH UNIV	VILNIUS	SAULETEKIO AL 11, VILNIUS, LT-10223, LITHUANIA	1392-3730	1822-3605		J CIV ENG MANAG	J. Civ. Eng. Manag.		2017	23	8					1136	1147		10.3846/13923730.2017.1388277			12	Engineering, Civil	Engineering	FS7IT	WOS:000419971800014		Green Published, gold			2021-12-22	
J	Tam, VWY; Le, KN; Zeng, SX				Tam, Vivian W. Y.; Le, Khoa N.; Zeng, S. X.			REVIEW ON WASTE MANAGEMENT SYSTEMS IN THE HONG KONG CONSTRUCTION INDUSTRY: USE OF SPECTRAL AND BISPECTRAL METHODS	JOURNAL OF CIVIL ENGINEERING AND MANAGEMENT			English	Article						waste management system; construction and demolition waste; power spectrum; bispectral; construction; Hong Kong	ENVIRONMENTAL-MANAGEMENT	The Hong Kong government has implemented various measures to reduce waste, including a waste disposal ordinance, a green manager scheme, a waste reduction framework plan, a pilot concrete recycling plant, waste management systems and a landfill charging scheme. However, there are difficulties in implementing the waste management systems for contractors. This paper examines the existing implementation of waste management systems in the Hong Kong construction industry. Major sources of construction waste, awareness to install environment-friendly activities, benefits, difficulties and recommendations in the implementation of waste management systems are discussed. Questionnaire survey and structured interviews are conducted. Power spectra and bispectra of the survey data are introduced to assess the implementation of the existing waste management systems. It is found that formwork and temporary hoardings are the major sources of construction waste. Improving environmental performance is ranked as the least project scope for construction projects. "Propose methods for reducing waste" is the major benefit gained. However, "Lack of well-known effective waste management methods" is the major difficulty encountered by organisations. "Use of metal formwork", "Use of prefabricated building components" and "Use of non-timber hoarding" are the recommended methods to improve the existing implementation of waste management systems.	[Tam, Vivian W. Y.; Le, Khoa N.] Univ Western Sydney, Sch Engn, Penrith, NSW 1797, Australia; [Zeng, S. X.] Shanghai Jiao Tong Univ, Antai Sch Management, Shanghai 200052, Peoples R China	Tam, VWY (corresponding author), Univ Western Sydney, Sch Engn, Locked Bag 1797, Penrith, NSW 1797, Australia.	vivianwytam@gmail.com		Le, Khoa/0000-0003-1405-3843; Tam, Vivian/0000-0002-1074-8018				38	9	9	1	29	VILNIUS GEDIMINAS TECH UNIV	VILNIUS	SAULETEKIO AL 11, VILNIUS, LT-10223, LITHUANIA	1392-3730	1822-3605		J CIV ENG MANAG	J. Civ. Eng. Manag.	FEB	2012	18	1					14	23		10.3846/13923730.2011.619326			10	Engineering, Civil	Engineering	895EF	WOS:000300478300002		hybrid			2021-12-22	
J	Cheng, MY; Tsai, HC; Lien, LC; Kuo, CH				Cheng, Min-Yuan; Tsai, Hsing-Chih; Lien, Li-Chuan; Kuo, Chun-Hung			GIS-BASED RESTORATION SYSTEM FOR HISTORIC TIMBER BUILDINGS USING RFID TECHNOLOGY	JOURNAL OF CIVIL ENGINEERING AND MANAGEMENT			English	Article						historic building restoration; radio frequency identification; geographic information system; historical timber structure; arcGIS; decision-making	RADIO-FREQUENCY IDENTIFICATION	Using geographic information system (GIS) and other established technologies.. this paper develops an information management system that integrates graphic and non-graphic data to enhance the effectiveness of historic building restoration work in Taiwan. Radio frequency identification (RFID) is used to permit real-time tracking of assembly components and thus enhance restoration management efficiency. Restoration data stored in the memory of RFID tags can be changed and updated according to the needs of a specific restoration phase. The use of RFID handheld readers both improves data collection efficiency and system mobility. In the developed system, timber structure restoration data and drawings in the GIS can be accessed online immediately for use in the restoration process and to help advise strategic design, construction, and management decisions. Data of each timber element, including restoration sequence, restoration contractors, Supervisors, evaluated strength capacity etc call be retrieved remotely through a handheld PDA reader-writer used onsite. Data of component construction sequence during disassembly or re-assembly, critical to project success, call be transmitted in a synchronized manner to the developed host system to achieve a level of accuracy and reliability Significantly greater than that typically achieved using traditional reconstruction management approaches.	[Cheng, Min-Yuan; Tsai, Hsing-Chih; Lien, Li-Chuan; Kuo, Chun-Hung] Natl Taiwan Univ Sci & Technol, Dept Construct Engn, Taipei 106, Taiwan	Cheng, MY (corresponding author), Natl Taiwan Univ Sci & Technol, Dept Construct Engn, 3 Sec 4,Keelung Rd, Taipei 106, Taiwan.	myc@mail.ntust.edu.tw; tsaihsingchih@gmail.com; D9105101@mail.ntust.edu.tw; M9305112@mail.ntust.edu.tw	Cheng, Min-Yuan/G-3510-2013					13	7	7	0	6	VILNIUS GEDIMINAS TECH UNIV	VILNIUS	SAULETEKIO AL 11, VILNIUS, LT-10223, LITHUANIA	1392-3730	1822-3605		J CIV ENG MANAG	J. Civ. Eng. Manag.	DEC	2008	14	4					227	234		10.3846/1392-3730.2008.14.21			8	Engineering, Civil	Engineering	392BN	WOS:000262278000003		Bronze			2021-12-22	
J	Lin, YC				Lin, Yu-Cheng			Developing construction assistant experience management system using people-based maps	AUTOMATION IN CONSTRUCTION			English	Article						experience management; people-based maps; information system; web-based application; construction	KNOWLEDGE MANAGEMENT	Experience management encompasses the processes governing creation, storage, reuse, maintenance, dissemination and evaluation of experience relevant to a particular situation or problem-solving context. In the construction industry, experience can be reapplied and shared among engineers and participants to enhance construction processes and minimize costs and problem-solving time. This study presents a novel people-based maps (PBMs) approach that captures and represents engineer experience and project knowledge. This approach enables users to survey and access engineer and expert experience from similar projects and assess their tacit and explicit experience. This study applies experience management principles to the construction phase of construction projects and develops a construction assistant people-based map experience management (APMEM) system for contractors. The APMEM system is then applied to a Taiwan high-tech construction project to verify the efficacy of the proposed methodology and demonstrate the effectiveness of sharing experience during the construction phase. Experience can be captured and reused to benefit future projects by effectively utilizing PBMs and web technology during the construction phase of a project. Combined experimental results of this study indicate that an APMEM system provides an effective experience management platform for other construction projects by adopting a PBMs approach. (c) 2008 Elsevier B.V. All rights reserved.	Natl Taipei Univ Technol, Dept Civil Engn, Taipei, Taiwan	Lin, YC (corresponding author), Natl Taipei Univ Technol, Dept Civil Engn, 1 Chung Hsiao E Rd,Sec 3, Taipei, Taiwan.	yclinntut@gmail.com						21	15	16	0	16	ELSEVIER SCIENCE BV	AMSTERDAM	PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS	0926-5805	1872-7891		AUTOMAT CONSTR	Autom. Constr.	NOV	2008	17	8					975	982		10.1016/j.autcon.2008.04.004			8	Construction & Building Technology; Engineering, Civil	Construction & Building Technology; Engineering	333OK	WOS:000258161600010					2021-12-22	
